<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.12.29	17.768	17.810	17.767	17.803	287	0	0
2019.12.30	17.805	17.947	17.771	17.903	11115	0	0
2019.12.31	17.904	18.129	17.809	17.929	11767	0	0
2020.01.02	17.882	18.080	17.777	18.015	13377	0	0
2020.01.03	18.014	18.256	17.984	18.012	18663	0	0
2020.01.05	18.200	18.287	18.153	18.162	1367	0	0
2020.01.06	18.159	18.490	18.002	18.105	19907	0	0
2020.01.07	18.104	18.589	17.937	18.569	20556	0	0
2020.01.08	18.568	18.840	18.045	18.114	27909	0	0
2020.01.09	18.118	18.190	17.788	17.898	19426	0	0
2020.01.10	17.899	18.137	17.832	18.065	14323	0	0
2020.01.12	18.059	18.077	18.019	18.042	385	0	0
2020.01.13	18.044	18.064	17.908	17.914	12589	0	0
2020.01.14	17.915	17.926	17.670	17.820	15700	0	0
2020.01.15	17.819	18.024	17.738	18.002	14809	0	0
2020.01.16	18.003	18.035	17.856	17.937	12955	0	0
2020.01.17	17.935	18.157	17.891	18.004	13032	0	0
2020.01.19	18.043	18.043	18.011	18.025	349	0	0
2020.01.20	18.026	18.115	17.986	18.059	7586	0	0
2020.01.21	18.058	18.139	17.622	17.742	16687	0	0
2020.01.22	17.741	17.915	17.674	17.864	13176	0	0
2020.01.23	17.863	17.882	17.592	17.757	15048	0	0
2020.01.24	17.759	18.133	17.735	18.096	13426	0	0
2020.01.26	18.241	18.333	18.183	18.193	1158	0	0
2020.01.27	18.195	18.322	18.032	18.073	16692	0	0
2020.01.28	18.072	18.105	17.427	17.465	14926	0	0
2020.01.29	17.464	17.577	17.346	17.561	11847	0	0
2020.01.30	17.560	18.025	17.551	17.823	16555	0	0
2020.01.31	17.819	18.079	17.781	18.013	14372	0	0
2020.02.02	18.032	18.084	18.027	18.065	825	0	0
2020.02.03	18.064	18.068	17.588	17.684	16978	0	0
2020.02.04	17.685	17.769	17.516	17.597	15244	0	0
2020.02.05	17.595	17.711	17.474	17.611	16076	0	0
2020.02.06	17.609	17.869	17.600	17.800	14177	0	0
2020.02.07	17.798	17.849	17.612	17.677	14646	0	0
2020.02.09	17.676	17.765	17.675	17.732	706	0	0
2020.02.10	17.731	17.826	17.669	17.750	12248	0	0
2020.02.11	17.749	17.795	17.561	17.619	11771	0	0
2020.02.12	17.620	17.657	17.454	17.513	12083	0	0
2020.02.13	17.512	17.720	17.501	17.652	12816	0	0
2020.02.14	17.649	17.795	17.608	17.722	10604	0	0
2020.02.16	17.696	17.727	17.682	17.727	299	0	0
2020.02.17	17.726	17.876	17.708	17.797	6877	0	0
2020.02.18	17.796	18.219	17.794	18.151	13669	0	0
2020.02.19	18.150	18.451	18.138	18.387	15711	0	0
2020.02.20	18.384	18.424	18.214	18.403	18424	0	0
2020.02.21	18.405	18.615	18.343	18.474	18328	0	0
2020.02.23	18.633	18.793	18.610	18.662	1273	0	0
2020.02.24	18.661	18.931	18.529	18.596	26286	0	0
2020.02.25	18.598	18.631	17.842	18.046	27763	0	0
2020.02.26	18.045	18.196	17.780	17.908	24718	0	0
2020.02.27	17.906	18.123	17.609	17.781	23846	0	0
2020.02.28	17.783	17.853	16.380	16.670	31837	0	0
2020.03.01	16.479	16.547	16.427	16.546	1105	0	0
2020.03.02	16.545	17.043	16.519	16.805	26631	0	0
2020.03.03	16.804	17.453	16.740	17.248	25370	0	0
2020.03.04	17.247	17.321	17.071	17.165	21938	0	0
2020.03.05	17.163	17.480	17.136	17.477	19409	0	0
2020.03.06	17.478	17.559	17.036	17.340	27842	0	0
2020.03.08	17.502	17.580	17.417	17.490	2269	0	0
2020.03.09	17.488	17.501	16.551	16.908	33052	0	0
2020.03.10	16.904	17.179	16.800	16.963	24724	0	0
2020.03.11	16.964	17.094	16.663	16.794	21340	0	0
2020.03.12	16.795	16.908	15.511	15.702	31758	0	0
2020.03.13	15.699	15.851	14.434	14.742	31311	0	0
2020.03.15	14.913	15.106	14.745	14.782	3282	0	0
2020.03.16	14.781	14.801	11.274	13.001	39655	0	0
2020.03.17	13.003	13.236	12.113	12.752	34461	0	0
2020.03.18	12.753	12.863	11.628	12.252	38006	0	0
2020.03.19	12.253	12.292	11.765	12.101	30404	0	0
2020.03.20	12.099	13.010	12.097	12.622	29032	0	0
2020.03.22	12.572	12.581	12.274	12.414	2109	0	0
2020.03.23	12.413	13.795	12.371	13.767	29288	0	0
2020.03.24	13.765	14.645	13.159	14.637	32264	0	0
2020.03.25	14.636	14.698	13.993	14.367	28185	0	0
2020.03.26	14.368	14.664	14.134	14.394	25635	0	0
2020.03.27	14.388	14.617	14.158	14.461	21647	0	0
2020.03.29	14.502	14.526	14.293	14.364	1604	0	0
2020.03.30	14.362	14.402	13.807	13.985	23081	0	0
2020.03.31	13.986	14.235	13.850	13.951	20592	0	0
2020.04.01	13.952	14.129	13.805	13.975	18508	0	0
2020.04.02	13.974	14.535	13.893	14.453	19355	0	0
2020.04.03	14.451	14.530	14.263	14.391	17075	0	0
2020.04.05	14.366	14.389	14.230	14.380	1157	0	0
2020.04.06	14.379	15.491	14.320	15.190	21685	0	0
2020.04.07	15.193	15.363	14.871	14.956	24842	0	0
2020.04.08	14.957	15.125	14.845	14.971	17573	0	0
2020.04.09	14.970	15.538	14.959	15.383	23593	0	0
2020.04.12	15.307	15.401	15.297	15.340	811	0	0
2020.04.13	15.337	15.481	15.128	15.417	24683	0	0
2020.04.14	15.414	15.829	15.330	15.651	27147	0	0
2020.04.15	15.649	15.773	15.273	15.387	24509	0	0
2020.04.16	15.388	15.583	15.203	15.468	25229	0	0
2020.04.17	15.470	15.525	15.011	15.188	25081	0	0
2020.04.19	15.162	15.188	15.069	15.072	1015	0	0
2020.04.20	15.071	15.422	15.048	15.233	22856	0	0
2020.04.21	15.235	15.317	14.530	14.872	35081	0	0
2020.04.22	14.873	15.141	14.671	15.039	26690	0	0
2020.04.23	15.030	15.433	14.952	15.229	27804	0	0
2020.04.24	15.228	15.379	15.018	15.216	20812	0	0
2020.04.26	15.199	15.231	15.146	15.230	1130	0	0
2020.04.27	15.229	15.315	15.012	15.135	18095	0	0
2020.04.28	15.133	15.226	14.900	15.125	21199	0	0
2020.04.29	15.127	15.377	15.077	15.267	21642	0	0
2020.04.30	15.266	15.481	14.656	14.949	28204	0	0
2020.05.01	14.952	15.039	14.735	14.943	19507	0	0
2020.05.03	14.936	14.958	14.694	14.877	1623	0	0
2020.05.04	14.879	15.054	14.715	14.828	19324	0	0
2020.05.05	14.827	15.019	14.710	14.932	17980	0	0
2020.05.06	14.931	15.138	14.766	14.894	21480	0	0
2020.05.07	14.893	15.422	14.884	15.243	22433	0	0
2020.05.08	15.241	15.620	15.201	15.445	23230	0	0
2020.05.10	15.464	15.558	15.460	15.553	1319	0	0
2020.05.11	15.555	15.604	15.265	15.443	20388	0	0
2020.05.12	15.446	15.620	15.315	15.428	18927	0	0
2020.05.13	15.427	15.641	15.290	15.576	18188	0	0
2020.05.14	15.574	15.902	15.433	15.865	19111	0	0
2020.05.15	15.866	16.714	15.762	16.601	25464	0	0
2020.05.17	16.746	16.929	16.647	16.890	2297	0	0
2020.05.18	16.888	17.551	16.802	17.075	29283	0	0
2020.05.19	17.078	17.476	16.960	17.384	24986	0	0
2020.05.20	17.381	17.616	17.242	17.479	23953	0	0
2020.05.21	17.478	17.478	16.864	17.057	25750	0	0
2020.05.22	17.058	17.235	16.717	17.187	24044	0	0
2020.05.24	17.138	17.167	17.113	17.141	897	0	0
2020.05.25	17.142	17.188	16.884	17.081	15158	0	0
2020.05.26	17.080	17.435	17.012	17.133	25369	0	0
2020.05.27	17.135	17.335	16.836	17.227	23886	0	0
2020.05.28	17.228	17.501	17.162	17.401	23574	0	0
2020.05.29	17.395	17.896	17.253	17.838	22487	0	0
2020.05.31	18.001	18.077	17.945	18.036	1367	0	0
2020.06.01	18.035	18.366	17.975	18.297	22334	0	0
2020.06.02	18.299	18.341	17.768	18.034	20792	0	0
2020.06.03	18.033	18.043	17.443	17.640	25623	0	0
2020.06.04	17.638	17.841	17.446	17.666	20387	0	0
2020.06.05	17.665	17.756	17.209	17.411	20033	0	0
2020.06.07	17.301	17.422	17.299	17.412	992	0	0
2020.06.08	17.411	17.771	17.405	17.691	20438	0	0
2020.06.09	17.688	17.756	17.443	17.543	19773	0	0
2020.06.10	17.546	18.163	17.530	17.944	21314	0	0
2020.06.11	17.950	18.081	17.460	17.606	23849	0	0
2020.06.12	17.602	17.738	17.374	17.466	20955	0	0
2020.06.14	17.439	17.515	17.408	17.500	1154	0	0
2020.06.15	17.497	17.539	16.940	17.366	25021	0	0
2020.06.16	17.363	17.552	17.274	17.459	22740	0	0
2020.06.17	17.458	17.595	17.324	17.469	18412	0	0
2020.06.18	17.464	17.655	17.297	17.394	18153	0	0
2020.06.19	17.388	17.788	17.349	17.592	17072	0	0
2020.06.21	17.668	17.758	17.634	17.747	1146	0	0
2020.06.22	17.746	18.017	17.649	17.779	22139	0	0
2020.06.23	17.784	18.001	17.653	17.957	21394	0	0
2020.06.24	17.956	18.053	17.344	17.492	23698	0	0
2020.06.25	17.494	17.800	17.435	17.749	19714	0	0
2020.06.26	17.750	17.932	17.479	17.755	18697	0	0
2020.06.28	17.806	17.910	17.775	17.799	1340	0	0
2020.06.29	17.800	17.934	17.677	17.850	18433	0	0
2020.06.30	17.849	18.227	17.755	18.184	19821	0	0
2020.07.01	18.183	18.424	17.824	18.002	24032	0	0
2020.07.02	18.001	18.101	17.751	17.925	19064	0	0
2020.07.03	17.922	18.055	17.919	18.021	10219	0	0
2020.07.05	18.013	18.035	17.999	18.019	607	0	0
2020.07.06	18.020	18.384	17.934	18.283	18115	0	0
2020.07.07	18.285	18.349	17.973	18.249	18839	0	0
2020.07.08	18.248	18.754	18.227	18.676	20917	0	0
2020.07.09	18.675	19.014	18.465	18.650	23514	0	0
2020.07.10	18.654	18.784	18.470	18.704	17699	0	0
2020.07.12	18.741	18.804	18.716	18.764	1068	0	0
2020.07.13	18.768	19.363	18.736	19.098	21675	0	0
2020.07.14	19.099	19.296	18.849	19.266	23842	0	0
2020.07.15	19.265	19.452	19.110	19.428	23079	0	0
2020.07.16	19.431	19.431	19.076	19.134	22615	0	0
2020.07.17	19.135	19.370	18.908	19.309	19587	0	0
2020.07.19	19.301	19.344	19.278	19.320	1009	0	0
2020.07.20	19.321	19.894	19.229	19.891	23009	0	0
2020.07.21	19.890	22.467	19.827	22.369	32265	0	0
2020.07.22	22.367	23.230	21.351	22.788	43689	0	0
2020.07.23	22.789	23.100	22.229	22.553	40895	0	0
2020.07.24	22.554	22.892	22.375	22.746	31875	0	0
2020.07.26	22.819	23.085	22.810	23.038	2799	0	0
2020.07.27	23.037	25.560	22.890	25.560	41562	0	0
2020.07.28	25.561	26.169	22.281	24.231	53860	0	0
2020.07.29	24.232	24.924	23.285	24.212	38402	0	0
2020.07.30	24.211	24.350	22.884	23.458	40335	0	0
2020.07.31	23.457	24.449	23.259	24.316	38590	0	0
2020.08.02	24.745	24.777	24.046	24.531	3439	0	0
2020.08.03	24.530	24.612	23.993	24.216	32457	0	0
2020.08.04	24.209	26.282	24.100	26.218	39030	0	0
2020.08.05	26.209	27.107	25.350	26.857	47628	0	0
2020.08.06	26.850	29.824	26.770	29.744	49564	0	0
2020.08.07	29.746	29.796	27.356	28.271	52657	0	0
2020.08.09	28.245	28.245	27.797	28.109	2978	0	0
2020.08.10	28.110	29.379	27.822	29.027	44326	0	0
2020.08.11	29.029	29.133	24.364	24.890	64284	0	0
2020.08.12	24.893	26.246	23.410	25.617	58547	0	0
2020.08.13	25.613	27.700	25.532	27.433	50685	0	0
2020.08.14	27.432	27.522	25.715	26.403	50590	0	0
2020.08.16	26.548	26.818	26.076	26.125	2769	0	0
2020.08.17	26.121	27.541	25.797	27.308	46815	0	0
2020.08.18	27.307	28.432	27.071	27.905	47039	0	0
2020.08.19	27.909	27.997	26.458	26.659	52346	0	0
2020.08.20	26.652	27.494	26.576	27.423	48254	0	0
2020.08.21	27.416	27.507	26.015	26.737	40254	0	0
2020.08.23	26.730	26.742	26.374	26.542	2779	0	0
2020.08.24	26.541	27.209	26.236	26.598	37113	0	0
2020.08.25	26.597	26.772	26.032	26.478	35184	0	0
2020.08.26	26.474	27.458	26.066	27.399	35734	0	0
2020.08.27	27.395	27.891	26.481	26.919	37497	0	0
2020.08.28	26.918	27.679	26.805	27.471	35840	0	0
2020.08.30	27.608	28.130	27.604	27.913	2864	0	0
2020.08.31	27.904	28.327	27.551	28.103	34049	0	0
2020.09.01	28.102	28.870	27.542	28.260	36853	0	0
2020.09.02	28.256	28.280	27.041	27.516	36901	0	0
2020.09.03	27.515	27.682	26.353	26.438	38820	0	0
2020.09.04	26.437	27.002	26.276	26.881	35018	0	0
2020.09.06	26.841	26.988	26.803	26.819	1198	0	0
2020.09.07	26.820	27.138	26.596	26.834	20047	0	0
2020.09.08	26.833	27.066	25.816	26.593	33923	0	0
2020.09.09	26.594	27.089	26.382	26.952	27968	0	0
2020.09.10	26.953	27.451	26.662	26.800	30782	0	0
2020.09.11	26.799	26.999	26.541	26.703	26566	0	0
2020.09.13	26.653	26.783	26.645	26.761	1050	0	0
2020.09.14	26.763	27.267	26.660	27.137	21983	0	0
2020.09.15	27.136	27.593	26.975	27.094	26273	0	0
2020.09.16	27.092	27.411	26.846	27.138	27780	0	0
2020.09.17	27.139	27.171	26.266	27.015	31523	0	0
2020.09.18	27.011	27.181	26.662	26.749	26072	0	0
2020.09.20	26.736	26.754	26.550	26.705	1475	0	0
2020.09.21	26.698	26.929	23.670	25.004	36355	0	0
2020.09.22	25.003	25.201	23.801	24.411	36906	0	0
2020.09.23	24.407	24.443	21.673	21.882	42767	0	0
2020.09.24	21.893	23.322	21.639	23.196	42582	0	0
2020.09.25	23.184	23.269	22.408	22.866	35607	0	0
2020.09.27	22.977	23.056	22.961	22.968	1385	0	0
2020.09.28	22.965	23.795	22.495	23.741	34735	0	0
2020.09.29	23.734	24.380	23.353	24.233	33085	0	0
2020.09.30	24.232	24.246	23.110	23.331	35354	0	0
2020.10.01	23.330	24.140	23.202	23.780	31397	0	0
2020.10.02	23.772	24.176	23.456	23.666	32000	0	0
2020.10.04	23.818	23.902	23.668	23.870	1209	0	0
2020.10.05	23.872	24.480	23.660	24.327	25876	0	0
2020.10.06	24.324	24.472	22.848	23.269	30982	0	0
2020.10.07	23.270	23.953	23.166	23.761	28746	0	0
2020.10.08	23.759	24.188	23.634	23.848	24050	0	0
2020.10.09	23.847	25.148	23.835	25.114	26854	0	0
2020.10.11	25.061	25.274	25.054	25.180	1624	0	0
2020.10.12	25.181	25.528	24.759	25.148	29509	0	0
2020.10.13	25.145	25.146	23.913	24.146	33421	0	0
2020.10.14	24.138	24.608	23.851	24.156	30517	0	0
2020.10.15	24.153	24.297	23.548	24.221	31942	0	0
2020.10.16	24.224	24.495	24.031	24.110	26537	0	0
2020.10.18	24.180	24.203	24.114	24.183	1225	0	0
2020.10.19	24.181	24.941	24.094	24.395	30490	0	0
2020.10.20	24.393	24.897	24.297	24.741	29216	0	0
2020.10.21	24.736	25.256	24.710	24.943	31180	0	0
2020.10.22	24.938	25.006	24.342	24.669	26658	0	0
2020.10.23	24.663	24.828	24.389	24.572	22602	0	0
2020.10.25	24.561	24.567	24.163	24.436	1684	0	0
2020.10.26	24.431	24.540	24.073	24.261	26932	0	0
2020.10.27	24.257	24.585	24.174	24.294	24405	0	0
2020.10.28	24.289	24.542	23.003	23.422	31750	0	0
2020.10.29	23.418	23.556	22.563	23.284	33503	0	0
2020.10.30	23.280	23.790	23.155	23.626	31228	0	0
2020.11.01	23.599	23.599	23.364	23.419	918	0	0
2020.11.02	23.421	24.135	23.370	24.046	30507	0	0
2020.11.03	24.045	24.432	23.886	24.377	27254	0	0
2020.11.04	24.376	24.469	23.199	23.927	38879	0	0
2020.11.05	23.928	25.439	23.879	25.128	33716	0	0
2020.11.06	25.130	25.810	24.865	25.595	32341	0	0
2020.11.08	25.751	25.972	25.730	25.900	1001	0	0
2020.11.09	25.904	25.936	23.550	24.204	37655	0	0
2020.11.10	24.207	24.470	23.879	24.151	31116	0	0
2020.11.11	24.158	24.407	23.752	24.218	26072	0	0
2020.11.12	24.212	24.375	24.017	24.242	22554	0	0
2020.11.13	24.237	24.785	24.134	24.639	19332	0	0
2020.11.15	24.630	24.716	24.612	24.662	479	0	0
2020.11.16	24.668	25.046	24.191	24.737	24071	0	0
2020.11.17	24.735	24.784	24.334	24.467	21354	0	0
2020.11.18	24.462	24.671	24.173	24.255	20760	0	0
2020.11.19	24.246	24.330	23.615	23.935	22692	0	0
2020.11.20	23.941	24.496	23.926	24.138	18115	0	0
2020.11.22	24.132	24.181	24.120	24.179	339	0	0
2020.11.23	24.177	24.372	23.400	23.504	20522	0	0
2020.11.24	23.508	23.590	22.906	23.260	24646	0	0
2020.11.25	23.258	23.498	23.074	23.334	18936	0	0
2020.11.26	23.333	23.455	23.160	23.185	10957	0	0
2020.11.27	23.184	23.303	22.314	22.637	16205	0	0
2020.11.29	22.676	22.682	22.601	22.609	469	0	0
2020.11.30	22.609	22.658	21.872	22.634	25964	0	0
2020.12.01	22.636	24.026	22.589	23.800	21635	0	0
2020.12.02	23.799	24.292	23.521	24.012	22412	0	0
2020.12.03	24.013	24.256	23.716	24.005	22471	0	0
2020.12.04	24.008	24.375	23.910	24.156	19859	0	0
2020.12.06	24.150	24.191	24.051	24.090	426	0	0
2020.12.07	24.093	24.754	23.495	24.502	23780	0	0
2020.12.08	24.498	24.841	24.407	24.526	21846	0	0
2020.12.09	24.530	24.546	23.562	23.860	29255	0	0
2020.12.10	23.859	24.260	23.689	23.951	26031	0	0
2020.12.11	23.956	24.092	23.569	23.905	23198	0	0
2020.12.13	23.931	23.942	23.889	23.928	737	0	0
2020.12.14	23.927	24.211	23.643	23.826	24133	0	0
2020.12.15	23.824	24.535	23.813	24.459	24612	0	0
2020.12.16	24.460	25.465	24.419	25.324	31668	0	0
2020.12.17	25.325	26.069	25.133	25.869	29701	0	0
2020.12.18	25.872	26.093	25.629	25.775	28376	0	0
2020.12.20	25.808	25.874	25.796	25.818	523	0	0
2020.12.21	25.810	27.372	24.916	26.224	44088	0	0
2020.12.22	26.221	26.548	25.048	25.373	39618	0	0
2020.12.23	25.371	25.759	25.027	25.528	32451	0	0
2020.12.24	25.530	25.874	25.391	25.739	23167	0	0
2020.12.27	25.943	26.108	25.875	26.090	742	0	0
2020.12.28	26.096	26.746	26.072	26.373	32367	0	0
2020.12.29	26.370	26.573	25.923	26.142	30361	0	0
2020.12.30	26.144	26.644	26.112	26.626	27876	0	0
2020.12.31	26.629	26.675	26.234	26.324	22317	0	0
2021.01.03	26.623	26.887	26.603	26.822	941	0	0
2021.01.04	26.821	27.535	26.690	27.144	35990	0	0
2021.01.05	27.145	27.659	26.961	27.556	33145	0	0
2021.01.06	27.563	27.891	26.562	27.269	41500	0	0
2021.01.07	27.259	27.324	26.890	27.149	34579	0	0
2021.01.08	27.146	27.179	24.445	25.404	41546	0	0
2021.01.10	25.468	25.473	24.804	25.002	1372	0	0
2021.01.11	25.012	25.285	24.308	25.023	41956	0	0
2021.01.12	25.018	25.633	24.957	25.625	34808	0	0
2021.01.13	25.627	25.653	25.098	25.285	32183	0	0
2021.01.14	25.284	25.860	25.020	25.534	33487	0	0
2021.01.15	25.533	25.758	24.559	24.723	35251	0	0
2021.01.17	24.760	24.795	24.104	24.201	1475	0	0
2021.01.18	24.198	25.125	24.194	24.970	27524	0	0
2021.01.19	24.971	25.379	24.939	25.211	31732	0	0
2021.01.20	25.208	25.870	25.007	25.810	32085	0	0
2021.01.21	25.813	26.015	25.610	25.894	32031	0	0
2021.01.22	25.895	25.928	24.998	25.452	34630	0	0
2021.01.24	25.509	25.588	25.491	25.507	701	0	0
2021.01.25	25.514	25.735	25.136	25.313	34142	0	0
2021.01.26	25.312	25.620	25.163	25.424	29156	0	0
2021.01.27	25.425	25.444	24.675	25.129	35389	0	0
2021.01.28	25.135	26.940	24.832	26.458	42964	0	0
2021.01.29	26.460	27.622	26.017	26.955	46737	0	0
2021.01.31	28.425	28.976	28.345	28.569	3166	0	0
2021.02.01	28.571	30.018	27.932	28.504	53769	0	0
2021.02.02	28.506	28.859	26.254	26.780	43330	0	0
2021.02.03	26.784	27.158	26.456	26.808	34924	0	0
2021.02.04	26.810	26.819	25.871	26.297	35531	0	0
2021.02.05	26.296	27.012	26.169	26.885	30694	0	0
2021.02.07	27.175	27.273	27.100	27.228	929	0	0
2021.02.08	27.227	27.542	26.818	27.235	29876	0	0
2021.02.09	27.236	27.776	27.037	27.191	30051	0	0
2021.02.10	27.192	27.497	26.798	26.980	29776	0	0
2021.02.11	26.979	27.254	26.678	26.957	27240	0	0
2021.02.12	26.960	27.401	26.828	27.320	25724	0	0
2021.02.14	27.467	27.511	27.356	27.397	599	0	0
2021.02.15	27.395	27.672	27.333	27.550	17441	0	0
2021.02.16	27.555	27.922	26.805	27.037	30610	0	0
2021.02.17	27.044	27.418	26.828	27.375	27088	0	0
2021.02.18	27.374	27.492	26.134	26.541	26238	0	0
2021.02.19	26.536	27.578	26.479	27.243	28691	0	0
2021.02.21	27.502	27.520	27.300	27.368	871	0	0
2021.02.22	27.366	28.249	27.247	28.181	30908	0	0
2021.02.23	28.178	28.296	27.216	27.634	31789	0	0
2021.02.24	27.631	27.997	27.292	27.895	30278	0	0
2021.02.25	27.896	28.175	27.246	27.453	38860	0	0
2021.02.26	27.452	27.562	26.109	26.643	41003	0	0
2021.02.28	26.708	26.775	26.669	26.768	1043	0	0
2021.03.01	26.770	27.044	26.408	26.504	29858	0	0
2021.03.02	26.501	26.870	25.818	26.691	33709	0	0
2021.03.03	26.687	26.794	25.804	25.973	30550	0	0
2021.03.04	25.968	26.274	25.027	25.306	39858	0	0
2021.03.05	25.305	25.430	24.807	25.210	35521	0	0
2021.03.07	25.446	25.539	25.373	25.411	1127	0	0
2021.03.08	25.414	25.893	24.921	25.139	34286	0	0
2021.03.09	25.146	26.102	25.009	25.909	32600	0	0
2021.03.10	25.906	26.191	25.520	26.149	29401	0	0
2021.03.11	26.152	26.424	25.808	26.054	28740	0	0
2021.03.12	26.053	26.137	25.360	25.892	28840	0	0
2021.03.14	25.954	26.050	25.902	25.960	1373	0	0
2021.03.15	25.962	26.267	25.770	26.198	25740	0	0
2021.03.16	26.194	26.278	25.805	25.900	23074	0	0
2021.03.17	25.898	26.484	25.730	26.338	26153	0	0
2021.03.18	26.334	26.603	25.802	26.004	30734	0	0
2021.03.19	26.002	26.287	25.846	26.207	24582	0	0
2021.03.21	26.123	26.136	25.803	25.849	1813	0	0
2021.03.22	25.848	25.926	25.385	25.772	25973	0	0
2021.03.23	25.769	25.793	24.982	25.030	24741	0	0
2021.03.24	25.032	25.334	24.951	25.050	23760	0	0
2021.03.25	25.049	25.150	24.383	25.067	28208	0	0
2021.03.26	25.068	25.222	24.844	25.025	20166	0	0
2021.03.28	25.026	25.057	24.969	25.005	943	0	0
2021.03.29	25.008	25.014	24.425	24.645	24585	0	0
2021.03.30	24.647	24.708	23.824	23.991	26790	0	0
2021.03.31	23.992	24.501	23.751	24.405	25266	0	0
2021.04.01	24.404	24.947	24.225	24.929	22631	0	0
2021.04.04	24.926	24.996	24.896	24.986	987	0	0
2021.04.05	24.985	25.054	24.587	24.791	17123	0	0
2021.04.06	24.792	25.270	24.745	25.134	22045	0	0
2021.04.07	25.132	25.249	24.833	25.131	21328	0	0
2021.04.08	25.129	25.588	24.941	25.381	20449	0	0
2021.04.09	25.376	25.473	24.959	25.227	20325	0	0
2021.04.11	25.180	25.241	25.174	25.226	679	0	0
2021.04.12	25.225	25.249	24.681	24.784	21816	0	0
2021.04.13	24.783	25.457	24.659	25.332	21821	0	0
2021.04.14	25.331	25.506	25.172	25.394	21673	0	0
2021.04.15	25.395	25.962	25.297	25.818	24106	0	0
2021.04.16	25.819	26.277	25.725	25.935	21562	0	0
2021.04.18	25.896	25.975	25.880	25.901	967	0	0
2021.04.19	25.900	26.203	25.608	25.823	26079	0	0
2021.04.20	25.824	26.065	25.667	25.753	26996	0	0
2021.04.21	25.752	26.618	25.740	26.488	24659	0	0
2021.04.22	26.489	26.560	25.954	26.090	26462	0	0
2021.04.23	26.088	26.380	25.825	25.978	21631	0	0
2021.04.25	25.949	25.969	25.897	25.934	636	0	0
2021.04.26	25.935	26.209	25.827	26.185	19020	0	0
2021.04.27	26.183	26.431	26.025	26.206	18689	0	0
2021.04.28	26.205	26.295	25.808	26.289	23054	0	0
2021.04.29	26.286	26.450	25.680	26.080	21338	0	0
2021.04.30	26.079	26.167	25.776	25.881	20688	0	0
2021.05.02	25.842	25.868	25.803	25.841	534	0	0
2021.05.03	25.839	26.969	25.780	26.848	17362	0	0
2021.05.04	26.854	27.090	26.062	26.453	21556	0	0
2021.05.05	26.451	26.600	26.080	26.423	17858	0	0
2021.05.06	26.425	27.426	26.144	27.254	22954	0	0
2021.05.07	27.250	27.640	27.105	27.417	24567	0	0
2021.05.09	27.482	27.634	27.446	27.623	913	0	0
2021.05.10	27.622	27.848	27.202	27.299	25300	0	0
2021.05.11	27.297	27.635	27.074	27.541	25071	0	0
2021.05.12	27.545	27.665	26.920	27.087	28890	0	0
2021.05.13	27.083	27.210	26.693	27.020	28437	0	0
2021.05.14	27.021	27.451	26.789	27.393	22904	0	0
2021.05.16	27.387	27.475	27.387	27.455	713	0	0
2021.05.17	27.453	28.256	27.316	28.224	23554	0	0
2021.05.18	28.220	28.715	27.975	28.126	25240	0	0
2021.05.19	28.127	28.204	27.339	27.580	31807	0	0
2021.05.20	27.583	27.969	27.366	27.674	25555	0	0
2021.05.21	27.678	28.036	27.168	27.526	24835	0	0
2021.05.23	27.498	27.560	27.487	27.536	769	0	0
2021.05.24	27.539	27.873	27.431	27.652	22423	0	0
2021.05.25	27.651	28.003	27.432	27.955	23562	0	0
2021.05.26	27.958	28.200	27.570	27.651	23892	0	0
2021.05.27	27.653	27.874	27.467	27.853	22358	0	0
2021.05.28	27.852	27.941	27.367	27.896	22147	0	0
2021.05.30	27.895	27.935	27.893	27.906	580	0	0
2021.05.31	27.907	28.103	27.845	28.051	13982	0	0
2021.06.01	28.054	28.522	27.788	27.816	22766	0	0
2021.06.02	27.815	28.158	27.658	28.121	19478	0	0
2021.06.03	28.122	28.203	27.004	27.405	23131	0	0
2021.06.04	27.406	27.817	27.199	27.762	21003	0	0
2021.06.06	27.733	27.748	27.708	27.721	500	0	0
2021.06.07	27.722	27.919	27.449	27.863	18428	0	0
2021.06.08	27.860	27.945	27.481	27.593	21052	0	0
2021.06.09	27.589	27.970	27.487	27.790	18929	0	0
2021.06.10	27.788	27.999	27.437	27.935	21624	0	0
2021.06.11	27.940	28.254	27.864	27.890	20908	0	0
2021.06.13	27.928	27.966	27.791	27.801	898	0	0
2021.06.14	27.799	27.990	27.439	27.839	19228	0	0
2021.06.15	27.838	27.855	27.363	27.652	20518	0	0
2021.06.16	27.656	27.798	26.585	27.131	23107	0	0
2021.06.17	27.138	27.191	25.747	25.993	31661	0	0
2021.06.18	25.991	26.470	25.724	25.777	27652	0	0
2021.06.20	25.849	25.909	25.823	25.871	1102	0	0
2021.06.21	25.872	26.055	25.528	25.918	28069	0	0
2021.06.22	25.915	26.016	25.659	25.748	22858	0	0
2021.06.23	25.747	26.267	25.731	25.838	21543	0	0
2021.06.24	25.839	26.143	25.791	25.911	19324	0	0
2021.06.25	25.910	26.273	25.890	26.077	19289	0	0
2021.06.27	26.075	26.120	26.072	26.102	568	0	0
2021.06.28	26.101	26.201	25.766	26.082	19958	0	0
