<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.04.14	20:00:00	2993.67	3026.45	2980.88	3020.78	17353	0	346
2022.04.15	00:00:00	3020.71	3042.20	3010.94	3040.05	17698	0	370
2022.04.15	04:00:00	3040.21	3045.64	3008.95	3034.15	17454	0	380
2022.04.15	08:00:00	3034.10	3040.69	3014.94	3026.79	17214	0	375
2022.04.15	12:00:00	3026.98	3058.39	2990.77	3027.36	19808	0	398
2022.04.15	16:00:00	3027.52	3038.35	3007.69	3021.66	17012	0	387
2022.04.15	20:00:00	3021.64	3043.74	3017.13	3040.35	15705	0	387
2022.04.16	00:00:00	3040.42	3049.82	3033.56	3037.56	16240	0	394
2022.04.16	04:00:00	3037.53	3048.59	3031.65	3034.39	15515	0	367
2022.04.16	08:00:00	3034.39	3046.54	3027.39	3038.23	15553	0	390
2022.04.16	12:00:00	3038.28	3057.31	3009.01	3017.79	18046	0	398
2022.04.16	16:00:00	3017.44	3027.75	3013.24	3024.18	15335	0	412
2022.04.16	20:00:00	3024.01	3084.26	3021.14	3059.87	17898	0	399
2022.04.17	00:00:00	3059.88	3065.41	3020.76	3027.96	16720	0	389
2022.04.17	04:00:00	3027.71	3045.16	3026.32	3037.18	15633	0	445
2022.04.17	08:00:00	3036.93	3048.40	3035.76	3046.33	15487	0	449
2022.04.17	12:00:00	3046.42	3080.63	3041.09	3072.52	19169	0	411
2022.04.17	16:00:00	3072.61	3076.73	3022.60	3051.42	17811	0	387
2022.04.17	20:00:00	3051.43	3075.62	2981.09	2986.44	21103	0	397
2022.04.18	00:00:00	2986.23	3000.38	2975.03	2993.66	18101	0	394
2022.04.18	04:00:00	2993.82	2995.47	2882.77	2892.19	23020	0	367
2022.04.18	08:00:00	2892.29	2923.09	2888.22	2911.18	18215	0	376
2022.04.18	12:00:00	2911.39	2951.92	2903.47	2912.59	22609	0	372
2022.04.18	16:00:00	2912.87	3020.15	2893.93	3002.93	26570	0	392
2022.04.18	20:00:00	3003.45	3068.12	3002.02	3052.41	20246	0	403
2022.04.19	00:00:00	3052.72	3091.32	3033.09	3036.10	18856	0	369
2022.04.19	04:00:00	3036.14	3050.07	3028.31	3038.34	17040	0	373
2022.04.19	08:00:00	3038.38	3060.17	3031.06	3040.83	17473	0	368
2022.04.19	12:00:00	3040.59	3128.87	3038.82	3109.20	20503	0	403
2022.04.19	16:00:00	3108.94	3124.30	3080.00	3108.18	19937	0	377
2022.04.19	20:00:00	3107.93	3109.99	3082.66	3099.94	18741	0	374
2022.04.20	00:00:00	3099.75	3105.74	3065.79	3091.46	17700	0	353
2022.04.20	04:00:00	3091.24	3113.21	3077.15	3089.54	17620	0	350
2022.04.20	08:00:00	3089.58	3166.58	3085.02	3152.25	22941	0	373
2022.04.20	12:00:00	3152.42	3161.09	3048.15	3066.08	27045	0	394
2022.04.20	16:00:00	3066.32	3085.67	3034.89	3067.20	22942	0	355
2022.04.20	20:00:00	3067.45	3094.47	3057.11	3075.07	19566	0	335
2022.04.21	00:00:00	3074.70	3103.83	3067.54	3095.42	18863	0	359
2022.04.21	04:00:00	3095.41	3103.09	3065.03	3098.80	18794	0	371
2022.04.21	08:00:00	3098.99	3156.64	3081.24	3148.61	22081	0	380
2022.04.21	12:00:00	3148.47	3175.65	3100.49	3102.54	26469	0	384
2022.04.21	16:00:00	3102.30	3105.91	3020.36	3023.59	25764	0	383
2022.04.21	20:00:00	3023.33	3031.43	2939.44	2981.76	23695	0	366
2022.04.22	00:00:00	2981.71	3008.43	2965.46	2993.72	20414	0	394
2022.04.22	04:00:00	2993.69	3032.84	2984.57	3019.92	18805	0	360
2022.04.22	08:00:00	3019.99	3028.35	2974.25	3012.59	20294	0	353
2022.04.22	12:00:00	3012.54	3019.69	2939.83	2946.66	26276	0	351
2022.04.22	16:00:00	2946.57	2981.08	2931.73	2954.88	24117	0	351
2022.04.22	20:00:00	2954.97	2970.87	2936.03	2961.39	17931	0	319
2022.04.23	00:00:00	2961.52	2973.58	2940.63	2943.97	17786	0	340
2022.04.23	04:00:00	2944.37	2964.65	2916.42	2958.45	17682	0	327
2022.04.23	08:00:00	2958.67	2969.44	2951.90	2957.84	16132	0	322
2022.04.23	12:00:00	2957.94	2972.20	2946.23	2965.56	17150	0	335
2022.04.23	16:00:00	2965.84	2978.47	2946.73	2953.37	16340	0	327
2022.04.23	20:00:00	2953.44	2969.50	2921.13	2932.31	16892	0	336
2022.04.24	00:00:00	2931.91	2960.16	2922.31	2955.74	17743	0	353
2022.04.24	04:00:00	2955.91	2959.56	2943.27	2950.28	15963	0	331
2022.04.24	08:00:00	2950.60	2955.37	2934.15	2939.40	16171	0	338
2022.04.24	12:00:00	2939.43	2956.31	2912.22	2944.30	19273	0	366
2022.04.24	16:00:00	2944.30	2966.15	2917.38	2959.99	20074	0	380
2022.04.24	20:00:00	2960.13	2962.67	2917.33	2921.03	18161	0	347
2022.04.25	00:00:00	2921.09	2925.23	2841.56	2875.47	22773	0	334
2022.04.25	04:00:00	2875.31	2876.66	2797.00	2812.06	22235	0	317
2022.04.25	08:00:00	2812.14	2862.97	2796.50	2861.31	21481	0	327
2022.04.25	12:00:00	2861.54	2895.57	2841.67	2870.22	25629	0	329
2022.04.25	16:00:00	2869.91	3015.20	2865.16	3012.53	25975	0	337
2022.04.25	20:00:00	3012.23	3024.17	2988.74	3006.70	18695	0	300
2022.04.26	00:00:00	3006.83	3035.45	2985.17	3000.93	17601	0	305
2022.04.26	04:00:00	3001.05	3013.30	2977.69	3001.65	17495	0	291
2022.04.26	08:00:00	3001.72	3017.25	2981.76	3001.09	19252	0	316
2022.04.26	12:00:00	3001.32	3011.24	2852.33	2857.74	28834	0	342
2022.04.26	16:00:00	2858.00	2884.74	2809.09	2839.44	30784	0	344
2022.04.26	20:00:00	2839.39	2853.87	2764.41	2808.89	26107	0	327
2022.04.27	00:00:00	2809.00	2843.90	2793.04	2834.40	22638	0	346
2022.04.27	04:00:00	2834.50	2891.09	2830.34	2891.09	20121	0	332
2022.04.27	08:00:00	2890.81	2912.65	2858.75	2883.36	24838	0	300
2022.04.27	12:00:00	2883.76	2918.16	2820.11	2862.72	32971	0	297
2022.04.27	16:00:00	2863.03	2892.83	2837.19	2850.94	27582	0	291
2022.04.27	20:00:00	2850.87	2898.90	2848.93	2888.98	18673	0	269
2022.04.28	00:00:00	2889.07	2916.69	2867.59	2882.94	20019	0	280
2022.04.28	04:00:00	2883.13	2934.22	2873.51	2900.65	19541	0	276
2022.04.28	08:00:00	2900.39	2946.49	2898.61	2928.31	21820	0	297
2022.04.28	12:00:00	2928.25	2943.10	2852.77	2888.87	33098	0	295
2022.04.28	16:00:00	2888.59	2978.93	2874.28	2947.05	28261	0	292
2022.04.28	20:00:00	2946.79	2968.62	2910.27	2935.10	21482	0	277
2022.04.29	00:00:00	2934.92	2945.92	2901.08	2924.13	21226	0	286
2022.04.29	04:00:00	2924.40	2934.68	2905.51	2924.22	19557	0	283
2022.04.29	08:00:00	2924.19	2927.68	2832.84	2841.48	23116	0	293
2022.04.29	12:00:00	2841.55	2883.92	2830.31	2856.11	28444	0	298
2022.04.29	16:00:00	2855.97	2857.02	2773.94	2791.83	26717	0	288
2022.04.29	20:00:00	2791.56	2823.47	2786.25	2817.20	19786	0	295
2022.04.30	00:00:00	2816.98	2838.79	2809.20	2817.34	20235	0	295
2022.04.30	04:00:00	2817.16	2842.42	2807.97	2831.00	17927	0	310
2022.04.30	08:00:00	2831.24	2841.41	2816.87	2831.18	17428	0	294
2022.04.30	12:00:00	2831.18	2838.17	2768.08	2815.04	22990	0	300
2022.04.30	16:00:00	2814.62	2822.37	2773.15	2806.18	21679	0	310
2022.04.30	20:00:00	2806.16	2807.52	2712.50	2724.29	25617	0	346
2022.05.01	00:00:00	2724.44	2780.32	2713.38	2775.05	22995	0	315
2022.05.01	04:00:00	2775.03	2794.04	2763.03	2766.13	17938	0	271
2022.05.01	08:00:00	2765.90	2782.22	2751.04	2756.11	18360	0	275
2022.05.01	12:00:00	2756.05	2816.54	2751.31	2803.49	20931	0	311
2022.05.01	16:00:00	2803.77	2826.41	2753.25	2763.83	21205	0	307
2022.05.01	20:00:00	2763.81	2847.40	2757.13	2825.09	22928	0	297
2022.05.02	00:00:00	2824.49	2848.40	2821.12	2840.40	20988	0	289
2022.05.02	04:00:00	2840.54	2872.38	2829.99	2845.11	19117	0	284
2022.05.02	08:00:00	2844.97	2855.55	2786.40	2792.66	21009	0	290
2022.05.02	12:00:00	2792.52	2849.09	2776.13	2826.38	32123	0	277
2022.05.02	16:00:00	2826.06	2848.63	2774.97	2837.88	25579	0	268
2022.05.02	20:00:00	2838.13	2881.05	2822.42	2855.42	18767	0	271
2022.05.03	00:00:00	2855.41	2860.12	2826.05	2848.25	19348	0	259
2022.05.03	04:00:00	2847.84	2853.41	2828.16	2843.02	17553	0	251
2022.05.03	08:00:00	2842.99	2852.81	2820.85	2847.45	17985	0	240
2022.05.03	12:00:00	2847.34	2849.07	2812.49	2819.42	22503	0	267
2022.05.03	16:00:00	2819.62	2825.54	2758.06	2770.84	23947	0	284
2022.05.03	20:00:00	2771.09	2798.36	2751.94	2778.77	19520	0	269
2022.05.04	00:00:00	2778.62	2809.19	2768.80	2795.70	17041	0	269
2022.05.04	04:00:00	2795.81	2830.89	2786.72	2828.10	17407	0	275
2022.05.04	08:00:00	2828.29	2883.86	2825.73	2869.79	19372	0	283
2022.05.04	12:00:00	2869.56	2880.86	2823.83	2842.35	21456	0	266
2022.05.04	16:00:00	2842.40	2963.82	2823.67	2951.65	34109	0	278
2022.05.04	20:00:00	2951.91	2956.15	2918.59	2938.30	16636	0	294
2022.05.05	00:00:00	2938.67	2952.21	2934.27	2941.41	16733	0	286
2022.05.05	04:00:00	2941.43	2949.43	2922.05	2931.33	15850	0	244
2022.05.05	08:00:00	2931.59	2937.00	2913.21	2923.34	16968	0	256
2022.05.05	12:00:00	2923.48	2933.74	2726.05	2738.78	31649	0	265
2022.05.05	16:00:00	2739.21	2767.88	2686.86	2726.68	30975	0	291
2022.05.05	20:00:00	2726.83	2753.48	2711.14	2744.91	18105	0	275
2022.05.06	00:00:00	2745.03	2754.15	2721.87	2743.51	17373	0	269
2022.05.06	04:00:00	2743.26	2753.30	2692.59	2728.40	18227	0	284
2022.05.06	08:00:00	2728.53	2740.21	2658.29	2673.24	23631	0	285
2022.05.06	12:00:00	2673.31	2724.40	2632.86	2686.40	36722	0	306
2022.05.06	16:00:00	2686.59	2710.01	2667.84	2687.22	24171	0	286
2022.05.06	20:00:00	2687.45	2705.43	2671.66	2691.24	16508	0	278
2022.05.07	00:00:00	2691.26	2696.21	2663.21	2668.17	16316	0	278
2022.05.07	04:00:00	2668.26	2677.19	2651.28	2670.68	16820	0	282
2022.05.07	08:00:00	2670.88	2695.57	2665.54	2687.60	16478	0	265
2022.05.07	12:00:00	2687.60	2701.65	2669.78	2690.49	16609	0	257
2022.05.07	16:00:00	2690.58	2699.05	2678.28	2681.54	15813	0	235
2022.05.07	20:00:00	2681.57	2681.57	2587.60	2635.86	23744	0	248
2022.05.08	00:00:00	2635.87	2642.23	2515.62	2541.47	27026	0	287
2022.05.08	04:00:00	2541.80	2568.66	2527.83	2556.92	19280	0	277
2022.05.08	08:00:00	2556.98	2576.49	2544.87	2567.90	18757	0	295
2022.05.08	12:00:00	2568.24	2578.27	2510.50	2514.80	22679	0	272
2022.05.08	16:00:00	2515.25	2570.91	2482.26	2560.05	24807	0	275
2022.05.08	20:00:00	2560.07	2563.63	2506.33	2517.27	19705	0	260
2022.05.09	00:00:00	2517.75	2527.64	2421.63	2456.18	25790	0	272
2022.05.09	04:00:00	2455.88	2478.11	2422.89	2447.00	21850	0	256
2022.05.09	08:00:00	2447.01	2467.85	2359.91	2404.74	29679	0	259
2022.05.09	12:00:00	2404.80	2444.90	2344.90	2381.21	38562	0	291
2022.05.09	16:00:00	2381.45	2403.58	2224.05	2270.68	60238	0	288
2022.05.09	20:00:00	2270.43	2334.81	2225.68	2228.62	41048	0	257
2022.05.10	00:00:00	2228.35	2344.50	2199.79	2298.79	48641	0	272
2022.05.10	04:00:00	2298.85	2438.90	2296.11	2371.65	36734	0	273
2022.05.10	08:00:00	2371.40	2410.87	2363.30	2402.56	30300	0	260
2022.05.10	12:00:00	2402.06	2456.86	2318.75	2360.69	38785	0	253
2022.05.10	16:00:00	2360.93	2409.42	2326.92	2353.20	33444	0	259
2022.05.10	20:00:00	2353.42	2365.86	2259.37	2342.37	34922	0	236
2022.05.11	00:00:00	2342.48	2389.83	2318.82	2360.49	31527	0	246
2022.05.11	04:00:00	2360.23	2404.59	2266.51	2316.61	38978	0	260
2022.05.11	08:00:00	2316.72	2451.56	2293.50	2408.68	37324	0	316
2022.05.11	12:00:00	2408.91	2426.93	2125.09	2262.01	85030	0	332
2022.05.11	16:00:00	2262.16	2279.47	2093.59	2114.44	57639	0	318
2022.05.11	20:00:00	2114.19	2148.78	2006.24	2081.47	63125	0	319
2022.05.12	00:00:00	2081.21	2190.89	1964.48	1964.48	58115	0	300
2022.05.12	04:00:00	1964.88	1978.34	1728.71	1896.11	179551	0	344
2022.05.12	08:00:00	1895.84	2003.83	1852.79	1941.34	116734	0	456
2022.05.12	12:00:00	1941.09	2043.46	1876.91	1959.27	73799	0	370
2022.05.12	16:00:00	1959.52	2031.85	1894.88	1940.30	41341	0	275
2022.05.12	20:00:00	1940.31	1977.95	1865.47	1953.88	31267	0	247
2022.05.13	00:00:00	1953.93	2106.65	1935.65	2088.34	34687	0	265
2022.05.13	04:00:00	2088.70	2139.79	2043.39	2043.39	29913	0	292
2022.05.13	08:00:00	2043.53	2121.04	2043.53	2112.10	25594	0	277
2022.05.13	12:00:00	2112.36	2144.87	2076.49	2090.03	30385	0	280
2022.05.13	16:00:00	2090.30	2108.73	2025.71	2060.02	32194	0	246
2022.05.13	20:00:00	2060.45	2081.35	1996.58	2005.68	23722	0	226
2022.05.14	00:00:00	2005.38	2065.28	1996.15	2048.73	26458	0	206
2022.05.14	04:00:00	2048.74	2050.39	2009.90	2028.60	23173	0	205
2022.05.14	08:00:00	2028.61	2050.67	1966.54	1982.07	26259	0	205
2022.05.14	12:00:00	1982.34	1995.90	1946.89	1959.21	28555	0	203
2022.05.14	16:00:00	1958.96	2031.95	1950.75	1993.36	23806	0	219
2022.05.14	20:00:00	1993.71	2063.50	1990.53	2053.44	21482	0	217
2022.05.15	00:00:00	2053.05	2076.61	1996.89	2011.19	20366	0	240
2022.05.15	04:00:00	2011.12	2046.29	1999.23	2034.59	18914	0	227
2022.05.15	08:00:00	2034.46	2083.16	2014.29	2077.79	19624	0	230
2022.05.15	12:00:00	2077.80	2095.47	2045.03	2057.98	21306	0	237
2022.05.15	16:00:00	2058.42	2103.74	2053.40	2100.99	20968	0	212
2022.05.15	20:00:00	2100.74	2160.40	2092.26	2139.65	21149	0	252
2022.05.16	00:00:00	2139.74	2139.80	2061.86	2072.47	21428	0	240
2022.05.16	04:00:00	2072.45	2079.87	1987.10	2008.63	23761	0	243
2022.05.16	08:00:00	2009.09	2049.15	1976.97	2027.63	23523	0	235
2022.05.16	12:00:00	2027.62	2057.60	1981.39	2010.97	31779	0	247
2022.05.16	16:00:00	2011.45	2042.62	1975.14	2003.66	25333	0	245
2022.05.16	20:00:00	2003.41	2051.55	2002.15	2020.02	18978	0	242
2022.05.17	00:00:00	2020.02	2076.55	2015.69	2070.56	20692	0	227
2022.05.17	04:00:00	2070.45	2090.89	2061.69	2068.61	17797	0	224
2022.05.17	08:00:00	2068.49	2094.82	2065.31	2076.51	18050	0	233
2022.05.17	12:00:00	2076.43	2117.93	2040.32	2057.37	22445	0	221
2022.05.17	16:00:00	2057.43	2066.14	2004.70	2044.02	23261	0	205
2022.05.17	20:00:00	2044.10	2099.41	2038.93	2087.83	17465	0	203
2022.05.18	00:00:00	2087.66	2106.62	2030.73	2035.56	19945	0	203
2022.05.18	04:00:00	2035.21	2050.84	2015.48	2035.84	18277	0	219
2022.05.18	08:00:00	2036.07	2047.76	2019.31	2028.93	18712	0	197
2022.05.18	12:00:00	2029.26	2033.07	1942.06	1954.08	24418	0	221
2022.05.18	16:00:00	1954.10	1990.89	1933.20	1979.09	25029	0	229
2022.05.18	20:00:00	1979.26	1979.93	1905.04	1911.82	22276	0	228
2022.05.19	00:00:00	1911.78	1966.09	1899.86	1952.82	24952	0	228
2022.05.19	04:00:00	1952.84	1970.22	1938.97	1950.43	20613	0	210
2022.05.19	08:00:00	1950.55	1966.46	1911.78	1962.63	24223	0	205
2022.05.19	12:00:00	1962.73	2038.35	1940.23	2019.26	25955	0	219
2022.05.19	16:00:00	2019.34	2025.45	1987.53	1990.29	21207	0	227
2022.05.19	20:00:00	1990.70	2025.94	1987.70	2017.94	16166	0	219
2022.05.20	00:00:00	2018.00	2050.58	2001.85	2020.96	18044	0	221
2022.05.20	04:00:00	2020.98	2031.99	1999.73	2024.31	17352	0	219
2022.05.20	08:00:00	2024.08	2062.00	2020.28	2052.92	19532	0	208
2022.05.20	12:00:00	2053.31	2056.83	1950.00	1959.70	29546	0	197
2022.05.20	16:00:00	1959.78	1970.79	1919.38	1966.88	26920	0	193
2022.05.20	20:00:00	1966.90	1976.64	1950.20	1957.50	19331	0	194
2022.05.21	00:00:00	1957.59	1972.53	1934.48	1966.44	20359	0	210
2022.05.21	04:00:00	1966.46	1984.81	1958.53	1977.05	18260	0	203
2022.05.21	08:00:00	1976.95	1986.73	1954.00	1968.30	18150	0	201
2022.05.21	12:00:00	1968.32	1982.99	1955.70	1978.16	19546	0	210
2022.05.21	16:00:00	1978.19	1988.87	1969.21	1978.47	18480	0	207
2022.05.21	20:00:00	1978.46	1982.98	1961.78	1973.56	17048	0	225
2022.05.22	00:00:00	1973.52	1982.10	1968.94	1972.06	16554	0	199
2022.05.22	04:00:00	1972.10	1975.12	1963.77	1973.56	15691	0	197
2022.05.22	08:00:00	1973.59	2035.40	1970.41	2015.58	20828	0	208
2022.05.22	12:00:00	2015.54	2031.37	1987.57	2002.13	19165	0	192
2022.05.22	16:00:00	2002.18	2020.09	1989.44	2005.01	18129	0	197
2022.05.22	20:00:00	2005.03	2053.96	2003.54	2041.42	19076	0	191
2022.05.23	00:00:00	2041.26	2054.34	2016.35	2029.04	18386	0	194
2022.05.23	04:00:00	2029.07	2077.12	2023.79	2064.31	18675	0	194
2022.05.23	08:00:00	2064.31	2082.77	2048.79	2067.45	19289	0	199
2022.05.23	12:00:00	2067.42	2086.15	2032.12	2062.80	26543	0	202
2022.05.23	16:00:00	2063.06	2076.65	1975.31	1976.83	23462	0	188
2022.05.23	20:00:00	1976.98	2002.40	1954.61	1971.71	20403	0	182
2022.05.24	00:00:00	1971.79	1989.10	1967.22	1985.94	17032	0	169
2022.05.24	04:00:00	1986.02	1991.54	1972.56	1983.29	16102	0	174
2022.05.24	08:00:00	1983.47	1984.01	1950.35	1964.50	18418	0	178
2022.05.24	12:00:00	1964.46	1974.07	1909.83	1961.51	27909	0	176
2022.05.24	16:00:00	1961.24	1975.78	1934.28	1961.50	23690	0	208
2022.05.24	20:00:00	1961.94	1988.88	1950.84	1978.38	17439	0	201
2022.05.25	00:00:00	1978.18	2017.88	1967.35	2011.50	18938	0	214
2022.05.25	04:00:00	2011.53	2012.58	1971.17	1975.39	17912	0	198
2022.05.25	08:00:00	1975.46	1979.96	1940.04	1941.85	19365	0	203
2022.05.25	12:00:00	1941.75	1982.28	1932.13	1962.52	24091	0	204
2022.05.25	16:00:00	1962.63	1981.35	1941.28	1949.09	24601	0	213
2022.05.25	20:00:00	1948.99	1970.35	1938.37	1941.24	17015	0	199
2022.05.26	00:00:00	1940.98	1964.10	1930.70	1947.02	17981	0	210
2022.05.26	04:00:00	1947.08	1949.49	1907.13	1924.83	19578	0	221
2022.05.26	08:00:00	1924.86	1925.73	1795.44	1814.21	27784	0	206
2022.05.26	12:00:00	1814.12	1871.63	1733.00	1860.20	40739	0	222
2022.05.26	16:00:00	1860.32	1904.29	1822.74	1823.65	24660	0	213
2022.05.26	20:00:00	1823.65	1843.47	1786.42	1790.68	23306	0	215
2022.05.27	00:00:00	1790.31	1806.78	1727.28	1765.93	29969	0	218
2022.05.27	04:00:00	1766.07	1796.22	1710.53	1762.11	30811	0	223
2022.05.27	08:00:00	1761.74	1787.60	1747.65	1767.84	25478	0	216
2022.05.27	12:00:00	1768.03	1820.01	1752.43	1760.59	31174	0	216
2022.05.27	16:00:00	1760.69	1771.18	1712.07	1750.58	31269	0	210
2022.05.27	20:00:00	1750.76	1768.64	1702.18	1723.88	22092	0	197
2022.05.28	00:00:00	1723.60	1764.11	1718.04	1763.51	23072	0	212
2022.05.28	04:00:00	1763.35	1779.79	1751.91	1763.86	19112	0	206
2022.05.28	08:00:00	1763.96	1785.41	1746.14	1770.85	18265	0	220
2022.05.28	12:00:00	1770.78	1807.91	1766.64	1793.87	20293	0	214
2022.05.28	16:00:00	1793.98	1797.88	1756.70	1791.25	19321	0	216
2022.05.28	20:00:00	1791.28	1803.19	1775.56	1790.63	17108	0	212
2022.05.29	00:00:00	1790.56	1794.51	1761.02	1774.31	17265	0	209
2022.05.29	04:00:00	1774.16	1785.79	1766.76	1782.00	15050	0	213
2022.05.29	08:00:00	1782.04	1802.43	1772.20	1800.20	17788	0	210
2022.05.29	12:00:00	1800.33	1825.17	1790.17	1795.56	19650	0	193
2022.05.29	16:00:00	1795.48	1809.45	1782.00	1786.48	16959	0	187
2022.05.29	20:00:00	1786.27	1824.42	1784.11	1811.89	17903	0	206
2022.05.30	00:00:00	1811.84	1887.73	1801.04	1878.72	20815	0	211
2022.05.30	04:00:00	1878.76	1915.19	1867.38	1907.67	20220	0	190
2022.05.30	08:00:00	1907.38	1910.68	1889.69	1901.32	17887	0	188
2022.05.30	12:00:00	1901.26	1921.40	1869.87	1911.58	22068	0	200
2022.05.30	16:00:00	1911.72	1933.26	1904.26	1915.71	18652	0	193
2022.05.30	20:00:00	1915.47	2009.07	1911.44	1996.95	26093	0	201
2022.05.31	00:00:00	1996.82	2012.99	1973.85	1992.15	20015	0	215
2022.05.31	04:00:00	1992.00	1993.72	1955.46	1967.48	19586	0	209
2022.05.31	08:00:00	1967.38	1983.10	1954.37	1976.19	19354	0	208
2022.05.31	12:00:00	1976.15	1993.16	1927.23	1986.41	25111	0	223
2022.05.31	16:00:00	1986.56	1997.24	1922.15	1931.63	23812	0	219
2022.05.31	20:00:00	1931.38	1957.27	1931.38	1939.79	17535	0	223
2022.06.01	00:00:00	1939.94	1955.52	1924.62	1927.71	19516	0	215
2022.06.01	04:00:00	1927.85	1942.11	1911.39	1928.45	19397	0	225
2022.06.01	08:00:00	1928.81	1942.92	1921.54	1937.89	17718	0	251
2022.06.01	12:00:00	1937.81	1971.17	1875.97	1879.51	31069	0	259
2022.06.01	16:00:00	1879.63	1879.67	1806.76	1820.87	28021	0	231
2022.06.01	20:00:00	1820.97	1843.84	1760.51	1818.24	21488	0	212
2022.06.02	00:00:00	1818.38	1836.03	1804.75	1814.14	18467	0	203
2022.06.02	04:00:00	1814.64	1837.61	1801.89	1826.67	18337	0	178
2022.06.02	08:00:00	1826.62	1844.13	1811.58	1840.17	18629	0	178
2022.06.02	12:00:00	1840.14	1841.27	1780.03	1815.71	27237	0	202
2022.06.02	16:00:00	1815.74	1833.23	1798.77	1821.52	20999	0	200
2022.06.02	20:00:00	1821.51	1852.49	1818.31	1833.27	17942	0	182
2022.06.03	00:00:00	1833.38	1843.02	1820.31	1826.90	17448	0	194
2022.06.03	04:00:00	1826.93	1828.44	1803.49	1813.04	16611	0	200
2022.06.03	08:00:00	1812.82	1820.82	1749.80	1758.89	23585	0	182
2022.06.03	12:00:00	1759.14	1777.12	1734.06	1761.15	31993	0	181
2022.06.03	16:00:00	1761.23	1765.90	1739.66	1748.73	21129	0	190
2022.06.03	20:00:00	1748.79	1793.13	1745.88	1773.41	18723	0	236
2022.06.04	00:00:00	1773.57	1777.63	1745.71	1749.43	18255	0	237
2022.06.04	04:00:00	1749.53	1772.72	1748.25	1766.90	16518	0	171
2022.06.04	08:00:00	1766.88	1777.72	1760.04	1766.07	16741	0	177
2022.06.04	12:00:00	1766.16	1786.37	1753.71	1777.13	18239	0	164
2022.06.04	16:00:00	1777.18	1781.10	1764.95	1770.82	15753	0	232
2022.06.04	20:00:00	1770.77	1814.66	1768.33	1803.27	16386	0	220
2022.06.05	00:00:00	1803.29	1809.49	1782.68	1792.63	16443	0	216
2022.06.05	04:00:00	1792.41	1798.22	1783.41	1784.56	14005	0	222
2022.06.05	08:00:00	1784.56	1794.01	1770.43	1786.66	15805	0	214
2022.06.05	12:00:00	1786.65	1811.37	1776.59	1809.93	16685	0	226
2022.06.05	16:00:00	1809.98	1829.86	1794.39	1820.82	18995	0	204
2022.06.05	20:00:00	1820.87	1827.47	1801.02	1805.19	17186	0	192
2022.06.06	00:00:00	1805.29	1882.56	1802.96	1878.03	21165	0	199
2022.06.06	04:00:00	1878.06	1895.26	1866.13	1893.06	18560	0	198
2022.06.06	08:00:00	1893.12	1914.62	1888.49	1908.22	18586	0	181
2022.06.06	12:00:00	1908.28	1918.62	1863.10	1885.58	23959	0	180
2022.06.06	16:00:00	1885.67	1887.82	1841.61	1862.59	23570	0	208
2022.06.06	20:00:00	1862.69	1874.74	1844.69	1858.71	17623	0	205
2022.06.07	00:00:00	1858.74	1860.63	1723.54	1754.93	32551	0	196
2022.06.07	04:00:00	1754.95	1763.24	1744.40	1761.08	19891	0	203
2022.06.07	08:00:00	1761.16	1775.38	1744.93	1751.41	19627	0	211
2022.06.07	12:00:00	1751.58	1793.61	1733.16	1779.50	25314	0	214
2022.06.07	16:00:00	1779.68	1872.96	1766.08	1845.74	24202	0	206
2022.06.07	20:00:00	1845.66	1867.77	1750.21	1812.40	30795	0	212
2022.06.08	00:00:00	1812.85	1835.69	1762.77	1776.90	28450	0	202
2022.06.08	04:00:00	1777.17	1816.68	1770.23	1804.01	23604	0	202
2022.06.08	08:00:00	1804.57	1815.25	1793.49	1807.98	19520	0	216
2022.06.08	12:00:00	1807.87	1837.25	1782.05	1814.69	28318	0	213
2022.06.08	16:00:00	1814.87	1822.18	1769.63	1789.38	21730	0	197
2022.06.08	20:00:00	1789.54	1811.64	1787.13	1790.81	17423	0	191
2022.06.09	00:00:00	1790.89	1800.74	1775.22	1798.41	18543	0	198
2022.06.09	04:00:00	1798.42	1811.42	1792.32	1811.42	16837	0	200
2022.06.09	08:00:00	1811.72	1832.47	1799.96	1803.81	18935	0	190
2022.06.09	12:00:00	1803.83	1810.64	1777.80	1798.04	23395	0	203
2022.06.09	16:00:00	1798.11	1816.23	1780.30	1781.55	20252	0	208
2022.06.09	20:00:00	1781.74	1799.02	1779.94	1787.51	17536	0	189
2022.06.10	00:00:00	1787.54	1802.21	1743.33	1791.00	23201	0	192
2022.06.10	04:00:00	1791.25	1800.03	1785.14	1786.66	17826	0	197
2022.06.10	08:00:00	1786.84	1794.03	1761.89	1769.90	19590	0	199
2022.06.10	12:00:00	1769.97	1780.36	1705.02	1723.53	33425	0	190
2022.06.10	16:00:00	1723.96	1728.40	1655.91	1665.43	29016	0	199
2022.06.10	20:00:00	1665.49	1683.70	1652.57	1660.27	19650	0	200
2022.06.11	00:00:00	1660.25	1679.00	1655.11	1667.26	16870	0	204
2022.06.11	04:00:00	1667.24	1676.92	1660.27	1665.00	16063	0	218
2022.06.11	08:00:00	1665.04	1667.53	1543.35	1574.67	31574	0	205
2022.06.11	12:00:00	1574.77	1590.17	1498.14	1515.13	38865	0	205
2022.06.11	16:00:00	1514.93	1573.31	1503.74	1543.01	29226	0	210
