<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.07.13	242.16	244.58	236.55	238.81	42404	0	0
2020.07.14	238.80	241.39	236.19	239.79	35050	0	0
2020.07.15	239.78	240.86	236.01	237.82	32734	0	0
2020.07.16	237.83	238.55	229.25	233.01	36831	0	0
2020.07.17	233.02	234.00	230.01	231.95	24108	0	0
2020.07.18	232.14	236.36	231.59	235.18	27617	0	0
2020.07.19	235.19	239.27	232.76	238.65	27169	0	0
2020.07.20	238.67	239.26	233.65	235.65	28852	0	0
2020.07.21	235.64	246.47	235.23	245.09	36668	0	0
2020.07.22	245.06	269.58	241.27	263.69	36177	0	0
2020.07.23	263.68	280.34	259.51	274.77	51778	0	0
2020.07.24	274.83	286.38	267.46	285.54	47892	0	0
2020.07.25	278.86	308.88	278.57	305.06	60925	0	0
2020.07.26	305.07	319.79	299.37	311.05	69477	0	0
2020.07.27	311.00	332.97	310.78	321.87	80698	0	0
2020.07.28	321.85	326.73	305.51	317.01	74473	0	0
2020.07.29	317.00	325.01	312.20	317.66	66292	0	0
2020.07.30	317.64	341.67	313.96	334.78	65075	0	0
2020.07.31	334.74	347.37	327.77	344.77	58167	0	0
2020.08.01	345.89	392.43	342.66	386.69	78322	0	0
2020.08.02	386.61	414.53	328.29	371.48	101320	0	0
2020.08.03	371.44	397.37	365.77	385.34	84381	0	0
2020.08.04	385.40	402.05	379.59	389.03	86346	0	0
2020.08.05	389.02	406.85	383.02	400.40	76137	0	0
2020.08.06	400.38	403.04	389.81	394.35	74771	0	0
2020.08.07	394.40	397.68	360.48	376.99	68674	0	0
2020.08.08	378.79	396.18	375.13	395.87	71268	0	0
2020.08.09	396.06	399.44	383.02	389.79	76718	0	0
2020.08.10	389.82	399.17	382.34	395.03	69586	0	0
2020.08.11	395.00	397.32	365.41	378.22	76774	0	0
2020.08.12	378.18	388.67	364.53	386.22	73640	0	0
2020.08.13	386.26	430.73	375.30	423.64	83528	0	0
2020.08.14	423.73	443.42	416.87	438.80	75116	0	0
2020.08.15	437.77	442.41	425.63	431.86	86809	0	0
2020.08.16	431.89	436.35	411.74	433.14	84869	0	0
2020.08.17	433.17	446.14	419.93	430.36	85524	0	0
2020.08.18	430.37	433.75	413.74	421.51	88286	0	0
2020.08.19	421.40	426.25	391.04	407.06	94046	0	0
2020.08.20	407.15	418.34	401.45	415.40	89477	0	0
2020.08.21	415.39	418.00	393.35	394.55	75364	0	0
2020.08.22	386.81	396.31	378.19	394.74	87047	0	0
2020.08.23	394.78	396.49	382.07	389.96	87297	0	0
2020.08.24	390.09	409.63	386.63	407.11	84745	0	0
2020.08.25	407.17	408.37	368.59	382.73	84869	0	0
2020.08.26	382.59	392.49	376.29	385.51	81376	0	0
2020.08.27	385.53	396.54	368.94	382.61	89454	0	0
2020.08.28	382.71	397.44	379.22	393.30	73347	0	0
2020.08.29	394.82	405.17	391.10	398.35	78596	0	0
2020.08.30	398.37	429.02	397.18	428.20	79808	0	0
2020.08.31	428.19	438.26	416.87	433.31	87596	0	0
2020.09.01	433.33	487.61	428.56	474.38	93029	0	0
2020.09.02	474.50	480.64	416.16	438.88	98032	0	0
2020.09.03	439.01	450.04	370.31	381.32	104338	0	0
2020.09.04	381.46	399.71	356.14	390.77	87889	0	0
2020.09.05	385.32	394.08	308.08	334.62	112271	0	0
2020.09.06	334.59	359.45	315.21	351.74	102740	0	0
2020.09.07	351.84	357.82	321.94	352.88	89717	0	0
2020.09.08	352.89	355.85	324.76	336.85	89983	0	0
2020.09.09	336.86	358.33	329.33	350.14	80501	0	0
2020.09.10	350.07	377.29	348.72	367.41	95444	0	0
2020.09.11	367.56	372.05	354.84	367.95	78029	0	0
2020.09.12	373.15	387.61	363.73	386.88	87829	0	0
2020.09.13	386.92	389.37	352.01	365.37	91563	0	0
2020.09.14	365.50	383.94	354.83	376.63	91384	0	0
2020.09.15	376.65	381.83	361.46	363.53	86496	0	0
2020.09.16	363.61	372.90	354.47	364.62	84405	0	0
2020.09.17	364.58	393.52	362.22	388.76	88545	0	0
2020.09.18	388.74	391.80	374.58	379.55	77479	0	0
2020.09.19	383.87	387.56	376.01	384.55	84592	0	0
2020.09.20	384.56	384.83	363.47	370.12	78213	0	0
2020.09.21	370.12	375.96	330.89	339.35	91083	0	0
2020.09.22	339.41	346.04	334.84	343.45	84319	0	0
2020.09.23	343.46	343.92	312.64	320.26	81204	0	0
2020.09.24	320.28	352.53	315.96	348.19	83525	0	0
2020.09.25	348.25	357.52	336.68	354.32	74650	0	0
2020.09.26	351.33	355.98	344.86	353.28	85205	0	0
2020.09.27	353.18	361.56	346.12	357.00	81432	0	0
2020.09.28	356.92	367.24	350.73	353.29	78252	0	0
2020.09.29	353.31	359.99	349.13	359.33	77618	0	0
2020.09.30	359.31	360.68	350.68	359.06	72503	0	0
2020.10.01	359.18	368.86	344.25	352.31	79929	0	0
2020.10.02	352.00	353.73	333.36	346.17	69513	0	0
2020.10.03	344.72	350.79	342.85	345.74	66157	0	0
2020.10.04	345.73	353.69	343.30	351.77	59073	0	0
2020.10.05	351.43	355.27	347.75	352.93	62355	0	0
2020.10.06	352.93	354.39	336.03	340.04	70900	0	0
2020.10.07	340.08	342.12	331.57	341.06	77006	0	0
2020.10.08	341.08	352.70	333.04	350.43	71870	0	0
2020.10.09	350.44	365.82	345.88	363.25	68278	0	0
2020.10.10	364.85	377.91	363.80	370.43	79708	0	0
2020.10.11	370.45	376.72	368.43	373.88	75050	0	0
2020.10.12	373.85	394.26	364.69	385.84	78943	0	0
2020.10.13	385.94	387.00	373.69	380.61	82307	0	0
2020.10.14	380.65	387.01	371.73	378.45	79473	0	0
2020.10.15	378.52	381.01	368.90	377.25	82062	0	0
2020.10.16	377.23	379.35	360.13	366.33	76273	0	0
2020.10.17	365.30	369.99	362.57	368.10	81909	0	0
2020.10.18	368.02	377.95	366.27	377.44	78398	0	0
2020.10.19	377.73	383.77	371.72	378.48	83266	0	0
2020.10.20	378.54	380.31	361.74	368.52	87235	0	0
2020.10.21	368.44	400.87	366.83	390.29	91763	0	0
2020.10.22	390.16	420.30	389.75	413.40	92357	0	0
2020.10.23	413.53	418.75	400.57	408.23	79582	0	0
2020.10.24	408.48	415.95	405.86	411.53	85040	0	0
2020.10.25	411.57	417.00	402.02	405.66	85690	0	0
2020.10.26	405.54	410.63	379.55	392.35	93653	0	0
2020.10.27	392.11	409.92	388.90	403.55	91733	0	0
2020.10.28	403.52	408.58	379.30	387.89	88864	0	0
2020.10.29	387.93	393.24	380.12	386.38	82441	0	0
2020.10.30	386.54	391.21	372.04	383.90	74594	0	0
2020.10.31	382.16	392.81	379.69	385.88	73654	0	0
2020.11.01	385.57	396.96	383.64	396.18	71053	0	0
2020.11.02	396.04	403.76	377.13	382.69	85256	0	0
2020.11.03	382.69	389.74	369.23	387.25	80603	0	0
2020.11.04	387.29	407.80	375.30	402.13	87224	0	0
2020.11.05	402.11	420.15	395.40	416.11	89738	0	0
2020.11.06	416.22	445.37	413.55	442.56	83120	0	0
2020.11.07	455.38	467.45	422.70	435.07	98673	0	0
2020.11.08	435.09	459.58	430.75	454.06	87905	0	0
2020.11.09	454.16	458.33	433.12	444.19	93047	0	0
2020.11.10	444.06	454.56	438.29	449.75	88835	0	0
2020.11.11	449.88	475.89	448.85	462.82	93939	0	0
2020.11.12	462.90	469.90	450.63	462.12	90347	0	0
2020.11.13	461.99	474.20	456.15	469.20	76327	0	0
2020.11.14	475.93	476.94	450.72	459.92	87405	0	0
2020.11.15	459.95	462.59	439.35	447.37	80375	0	0
2020.11.16	447.73	465.26	444.83	460.09	87556	0	0
2020.11.17	460.01	484.27	458.93	481.52	90152	0	0
2020.11.18	481.63	493.85	452.54	477.83	99795	0	0
2020.11.19	477.71	480.02	464.12	470.80	92721	0	0
2020.11.20	470.71	513.73	470.02	508.91	82748	0	0
2020.11.21	509.44	552.16	501.13	551.02	96961	0	0
2020.11.22	551.30	579.82	509.59	558.47	102743	0	0
2020.11.23	558.61	609.70	546.58	607.76	106585	0	0
2020.11.24	607.75	621.32	585.35	604.32	104745	0	0
2020.11.25	604.25	605.29	553.54	568.45	99342	0	0
2020.11.26	568.25	575.99	478.71	519.49	123420	0	0
2020.11.27	519.37	530.47	493.11	514.33	87571	0	0
2020.11.28	518.09	547.76	505.11	536.54	93096	0	0
2020.11.29	536.49	575.94	529.68	574.66	92236	0	0
2020.11.30	575.35	615.20	568.42	615.20	99778	0	0
2020.12.01	615.13	635.55	557.69	583.97	108001	0	0
2020.12.02	584.90	604.11	574.14	595.33	101353	0	0
2020.12.03	596.35	622.57	585.28	615.70	92579	0	0
2020.12.04	615.54	619.62	577.85	588.02	83150	0	0
2020.12.05	566.39	596.97	559.07	596.13	93536	0	0
2020.12.06	596.16	606.72	581.79	600.99	91277	0	0
2020.12.07	600.80	602.27	583.11	590.66	88658	0	0
2020.12.08	590.67	594.28	545.85	553.79	92462	0	0
2020.12.09	553.62	576.97	529.05	572.21	95475	0	0
2020.12.10	571.73	574.29	546.86	557.50	92453	0	0
2020.12.11	557.42	559.29	533.99	546.25	83350	0	0
2020.12.12	543.45	573.57	541.75	567.24	89512	0	0
2020.12.13	567.23	593.80	561.84	589.65	90333	0	0
2020.12.14	589.64	590.75	573.74	585.49	90023	0	0
2020.12.15	585.41	595.76	577.41	588.42	88815	0	0
2020.12.16	588.36	638.02	580.14	636.41	92756	0	0
2020.12.17	636.43	674.75	623.49	642.32	104243	0	0
2020.12.18	642.38	662.59	626.88	648.31	85764	0	0
2020.12.19	654.13	669.67	644.87	657.46	95560	0	0
2020.12.20	657.20	659.55	619.04	637.30	95671	0	0
2020.12.21	637.27	647.10	593.92	606.88	99296	0	0
2020.12.22	606.81	636.72	586.47	634.95	102164	0	0
2020.12.23	635.76	637.36	547.50	583.41	108345	0	0
2020.12.24	583.83	613.64	562.72	611.06	104399	0	0
2020.12.25	611.11	632.29	594.82	618.78	88245	0	0
2020.12.26	625.45	650.68	613.28	634.96	100527	0	0
2020.12.27	635.03	711.00	622.26	682.94	108289	0	0
2020.12.28	683.15	745.97	679.03	728.88	106823	0	0
2020.12.29	728.53	737.76	686.44	730.12	101635	0	0
2020.12.30	730.16	756.84	715.02	750.96	96982	0	0
2020.12.31	751.05	754.40	718.25	736.08	94506	0	0
2021.01.01	736.14	748.29	714.69	730.20	79720	0	0
2021.01.02	729.40	786.35	714.33	773.26	96533	0	0
2021.01.03	772.89	1008.70	766.41	975.95	109291	0	0
2021.01.04	976.86	1158.86	879.90	1039.19	121906	0	0
2021.01.05	1039.54	1131.37	968.73	1099.74	112808	0	0
2021.01.06	1100.30	1211.87	1056.08	1207.17	107414	0	0
2021.01.07	1208.31	1288.38	1143.65	1221.65	104295	0	0
2021.01.08	1221.49	1273.42	1061.00	1142.78	99989	0	0
2021.01.09	1214.80	1305.61	1167.43	1278.19	102078	0	0
2021.01.10	1278.85	1348.47	1158.72	1254.31	106395	0	0
2021.01.11	1253.81	1258.44	909.27	1085.19	126992	0	0
2021.01.12	1085.46	1147.58	1003.97	1049.08	115631	0	0
2021.01.13	1049.20	1134.44	982.48	1127.42	108144	0	0
2021.01.14	1127.44	1243.69	1083.61	1228.95	101309	0	0
2021.01.15	1229.11	1253.31	1067.49	1133.75	96156	0	0
2021.01.16	1166.67	1291.28	1149.46	1226.19	106559	0	0
2021.01.17	1226.49	1268.57	1161.42	1232.40	107562	0	0
2021.01.18	1229.87	1259.65	1180.76	1256.86	98772	0	0
2021.01.19	1257.09	1436.39	1250.90	1365.62	106551	0	0
2021.01.20	1365.03	1404.98	1231.74	1374.90	108399	0	0
2021.01.21	1375.10	1386.37	1080.48	1109.53	115935	0	0
2021.01.22	1109.73	1273.06	1040.51	1247.78	97018	0	0
2021.01.23	1231.76	1270.17	1193.33	1232.02	102178	0	0
2021.01.24	1231.84	1398.04	1218.14	1389.17	98012	0	0
2021.01.25	1391.02	1474.59	1291.67	1316.08	105843	0	0
2021.01.26	1315.65	1376.23	1244.39	1364.65	107324	0	0
2021.01.27	1364.65	1371.52	1205.10	1237.99	111131	0	0
2021.01.28	1239.36	1359.19	1217.82	1329.72	105461	0	0
2021.01.29	1330.00	1439.00	1283.96	1347.38	96501	0	0
2021.01.30	1377.18	1404.72	1324.39	1377.47	102217	0	0
2021.01.31	1377.75	1380.54	1281.39	1312.21	97494	0	0
2021.02.01	1312.03	1376.65	1269.42	1372.81	98313	0	0
2021.02.02	1373.43	1546.89	1358.89	1511.99	103317	0	0
2021.02.03	1511.95	1668.69	1507.60	1663.53	99721	0	0
2021.02.04	1663.80	1695.44	1554.73	1594.27	104400	0	0
2021.02.05	1594.40	1758.17	1588.21	1720.14	87660	0	0
2021.02.06	1717.98	1741.63	1644.04	1676.03	99032	0	0
2021.02.07	1675.81	1691.66	1488.79	1611.58	98684	0	0
2021.02.08	1611.63	1777.00	1561.93	1749.71	99868	0	0
2021.02.09	1749.81	1822.80	1708.65	1768.35	99224	0	0
2021.02.10	1768.63	1836.14	1677.92	1739.44	98891	0	0
2021.02.11	1739.76	1816.89	1702.18	1784.32	95433	0	0
2021.02.12	1783.53	1859.99	1737.40	1849.27	82342	0	0
2021.02.13	1841.92	1872.72	1761.86	1814.80	96216	0	0
2021.02.14	1814.85	1851.62	1782.64	1801.46	90901	0	0
2021.02.15	1801.54	1836.37	1653.02	1776.02	96413	0	0
2021.02.16	1776.32	1824.51	1721.11	1781.05	94456	0	0
2021.02.17	1781.05	1855.20	1730.93	1848.09	92979	0	0
2021.02.18	1848.12	1947.66	1846.79	1934.67	92091	0	0
2021.02.19	1934.92	1971.24	1887.26	1949.11	79268	0	0
2021.02.20	1954.08	2036.49	1810.82	1910.97	96000	0	0
2021.02.21	1909.87	1974.15	1880.29	1931.37	93024	0	0
2021.02.22	1931.91	1934.66	1531.05	1774.72	104609	0	0
2021.02.23	1774.80	1779.01	1358.87	1574.69	120497	0	0
2021.02.24	1574.81	1711.03	1497.01	1623.12	107398	0	0
2021.02.25	1623.27	1670.40	1456.27	1479.44	105092	0	0
2021.02.26	1479.96	1560.28	1398.45	1442.34	97649	0	0
2021.02.27	1442.23	1524.17	1422.84	1457.63	103966	0	0
2021.02.28	1457.86	1468.26	1292.96	1419.72	111060	0	0
2021.03.01	1419.05	1570.62	1409.94	1567.50	99902	0	0
2021.03.02	1568.04	1600.92	1453.58	1485.49	102453	0	0
2021.03.03	1486.33	1653.24	1474.25	1567.46	98606	0	0
2021.03.04	1567.79	1623.29	1501.48	1535.49	106346	0	0
2021.03.05	1536.18	1538.63	1439.32	1531.04	89364	0	0
2021.03.06	1527.47	1669.53	1509.07	1647.85	96989	0	0
2021.03.07	1648.77	1731.34	1628.47	1724.04	96581	0	0
2021.03.08	1724.92	1840.33	1663.89	1831.39	98072	0	0
2021.03.09	1831.69	1870.01	1798.12	1870.01	94437	0	0
2021.03.10	1870.25	1876.32	1756.44	1792.05	99267	0	0
2021.03.11	1792.97	1845.86	1724.34	1825.05	98267	0	0
2021.03.12	1825.46	1839.91	1718.55	1741.35	85915	0	0
2021.03.13	1763.75	1941.40	1726.34	1919.49	96534	0	0
2021.03.14	1919.45	1929.49	1832.76	1846.47	92853	0	0
2021.03.15	1846.48	1887.39	1731.95	1791.38	98124	0	0
2021.03.16	1791.55	1817.47	1709.38	1802.83	95592	0	0
2021.03.17	1803.08	1834.94	1736.92	1820.20	94417	0	0
2021.03.18	1819.81	1845.64	1757.09	1774.09	91470	0	0
2021.03.19	1774.08	1838.31	1731.23	1807.23	91118	0	0
2021.03.20	1807.03	1867.00	1797.91	1803.48	89815	0	0
2021.03.21	1803.99	1815.47	1745.00	1781.82	88685	0	0
2021.03.22	1780.84	1804.72	1654.73	1679.68	93507	0	0
2021.03.23	1679.35	1719.83	1648.84	1665.51	95467	0	0
2021.03.24	1666.02	1738.24	1543.93	1579.67	97447	0	0
2021.03.25	1579.93	1619.52	1544.65	1584.89	100456	0	0
2021.03.26	1584.39	1697.62	1584.39	1695.97	93092	0	0
2021.03.27	1696.11	1730.47	1663.57	1711.81	92629	0	0
2021.03.28	1711.27	1724.18	1659.65	1684.73	91199	0	0
2021.03.29	1684.82	1836.37	1673.47	1814.13	90567	0	0
2021.03.30	1814.21	1857.82	1783.58	1839.79	90002	0	0
2021.03.31	1839.83	1945.83	1769.33	1917.35	93279	0	0
2021.04.01	1917.60	1979.15	1885.14	1966.05	92008	0	0
2021.04.02	1966.06	2139.97	1946.21	2129.94	92473	0	0
2021.04.03	2130.22	2135.36	1997.54	2004.86	94827	0	0
2021.04.04	2004.39	2089.48	1975.74	2073.84	90792	0	0
2021.04.05	2073.60	2127.14	2000.31	2104.05	92848	0	0
2021.04.06	2104.00	2148.68	2043.75	2109.38	92997	0	0
2021.04.07	2109.61	2126.21	1927.52	1961.60	97823	0	0
2021.04.08	1961.64	2080.52	1946.40	2078.06	91979	0	0
2021.04.09	2077.95	2097.17	2045.27	2063.96	89868	0	0
2021.04.10	2063.50	2193.63	2053.93	2131.65	91829	0	0
2021.04.11	2131.27	2161.24	2108.67	2147.36	86752	0	0
2021.04.12	2146.77	2196.53	2097.81	2134.89	91633	0	0
2021.04.13	2134.94	2313.10	2132.65	2295.33	93227	0	0
2021.04.14	2295.09	2442.86	2279.14	2428.59	96018	0	0
2021.04.15	2428.59	2541.23	2396.72	2512.70	93495	0	0
2021.04.16	2512.91	2542.97	2299.34	2420.25	98262	0	0
2021.04.17	2418.77	2494.41	2307.36	2310.96	93984	0	0
2021.04.18	2311.18	2334.20	1967.67	2237.10	106823	0	0
2021.04.19	2235.54	2277.82	2071.03	2158.09	99869	0	0
2021.04.20	2158.13	2345.31	2051.59	2329.58	102831	0	0
2021.04.21	2328.84	2465.96	2233.98	2354.77	100148	0	0
2021.04.22	2354.28	2640.22	2299.84	2396.27	105851	0	0
2021.04.23	2395.73	2440.50	2105.73	2364.68	111635	0	0
2021.04.24	2363.62	2366.30	2156.11	2213.00	102132	0	0
2021.04.25	2214.01	2353.88	2162.49	2318.89	98400	0	0
2021.04.26	2319.73	2539.79	2301.89	2533.31	99388	0	0
2021.04.27	2533.58	2676.80	2482.38	2663.22	93140	0	0
2021.04.28	2662.78	2754.23	2557.29	2745.07	96065	0	0
2021.04.29	2745.97	2795.06	2669.09	2754.44	92628	0	0
2021.04.30	2754.62	2793.37	2722.98	2769.37	89612	0	0
2021.05.01	2768.98	2952.14	2751.20	2945.35	88944	0	0
2021.05.02	2945.41	2980.47	2850.63	2947.88	88963	0	0
2021.05.03	2948.17	3448.04	2948.17	3428.08	92981	0	0
2021.05.04	3429.12	3525.94	3169.15	3236.83	104207	0	0
2021.05.05	3236.63	3546.66	3206.55	3524.40	97712	0	0
2021.05.06	3524.64	3602.98	3378.41	3489.38	93987	0	0
2021.05.07	3489.88	3588.86	3353.02	3482.61	93212	0	0
2021.05.08	3482.60	3952.57	3452.42	3910.15	93916	0	0
2021.05.09	3910.54	3976.06	3722.93	3923.76	99805	0	0
2021.05.10	3924.06	4204.95	3663.57	3945.79	106023	0	0
2021.05.11	3946.01	4176.40	3769.65	4171.72	100735	0	0
2021.05.12	4171.50	4376.78	3827.30	3854.64	108914	0	0
2021.05.13	3853.26	4039.10	3543.85	3714.93	127875	0	0
2021.05.14	3714.67	4170.48	3690.86	4077.23	105890	0	0
2021.05.15	4076.95	4129.82	3629.41	3645.28	111054	0	0
2021.05.16	3644.18	3876.12	3340.76	3579.29	109866	0	0
2021.05.17	3578.62	3583.46	3113.66	3276.33	117116	0	0
2021.05.18	3276.58	3560.03	3236.76	3373.05	107702	0	0
2021.05.19	3373.03	3436.46	1950.20	2434.78	166683	0	0
2021.05.20	2436.09	2991.84	2153.54	2770.68	125864	0	0
2021.05.21	2771.19	2939.60	2137.61	2431.46	119781	0	0
2021.05.22	2431.39	2484.07	2154.50	2295.18	123844	0	0
2021.05.23	2295.43	2380.28	1737.32	2094.41	134750	0	0
2021.05.24	2095.92	2670.80	2079.75	2644.93	125667	0	0
2021.05.25	2645.19	2748.41	2384.42	2702.60	124731	0	0
2021.05.26	2703.23	2909.66	2645.68	2885.19	113691	0	0
2021.05.27	2884.42	2886.67	2638.68	2741.24	110101	0	0
2021.05.28	2739.87	2758.63	2327.34	2410.86	124261	0	0
2021.05.29	2411.05	2572.44	2206.86	2274.68	137291	0	0
2021.05.30	2274.93	2470.89	2179.15	2385.74	119617	0	0
2021.05.31	2386.14	2717.43	2272.66	2705.83	124760	0	0
2021.06.01	2705.95	2740.57	2526.59	2632.63	120290	0	0
2021.06.02	2632.80	2799.95	2551.86	2705.17	108955	0	0
2021.06.03	2705.47	2888.00	2661.78	2853.75	107247	0	0
2021.06.04	2854.13	2856.99	2553.02	2689.57	116088	0	0
2021.06.05	2689.79	2814.75	2550.12	2626.91	115761	0	0
2021.06.06	2626.70	2745.43	2612.62	2710.63	103331	0	0
2021.06.07	2710.80	2845.75	2573.03	2591.69	109359	0	0
2021.06.08	2591.29	2621.04	2306.62	2507.16	130156	0	0
2021.06.09	2507.24	2623.40	2406.56	2607.97	117986	0	0
2021.06.10	2608.06	2621.49	2425.76	2469.70	108421	0	0
2021.06.11	2469.47	2494.88	2319.79	2353.62	106884	0	0
2021.06.12	2353.05	2451.11	2257.82	2368.53	110828	0	0
2021.06.13	2368.63	2547.59	2308.03	2508.04	103485	0	0
2021.06.14	2507.92	2605.28	2460.84	2579.30	100209	0	0
2021.06.15	2579.45	2638.37	2506.54	2541.80	99255	0	0
2021.06.16	2541.51	2552.93	2348.48	2365.66	100337	0	0
2021.06.17	2365.82	2457.38	2302.62	2370.80	97320	0	0
2021.06.18	2370.86	2374.34	2137.29	2233.45	103204	0	0
2021.06.19	2233.86	2276.09	2160.80	2163.78	101221	0	0
2021.06.20	2164.05	2274.30	2041.25	2242.02	103432	0	0
2021.06.21	2242.10	2257.63	1866.65	1886.03	130696	0	0
2021.06.22	1885.86	1996.18	1703.93	1880.48	133778	0	0
2021.06.23	1881.29	2043.07	1823.95	1967.22	116426	0	0
2021.06.24	1967.35	2033.89	1883.18	1987.38	105128	0	0
2021.06.25	1987.46	2018.07	1789.27	1807.19	112459	0	0
2021.06.26	1807.28	1850.09	1716.94	1827.39	115723	0	0
2021.06.27	1827.40	1981.76	1805.26	1981.22	104191	0	0
2021.06.28	1981.74	2141.27	1958.81	2081.43	109198	0	0
2021.06.29	2081.57	2244.66	2073.18	2165.02	105204	0	0
2021.06.30	2165.30	2284.54	2086.16	2275.22	93236	0	0
2021.07.01	2275.03	2276.07	2071.57	2105.88	104151	0	0
2021.07.02	2106.38	2156.69	2015.50	2155.09	146724	0	0
2021.07.03	2155.20	2238.07	2109.45	2223.89	95788	0	196
2021.07.04	2223.66	2385.75	2186.20	2321.25	91790	0	182
2021.07.05	2320.81	2321.89	2157.38	2194.11	100479	0	212
2021.07.06	2194.44	2347.25	2192.49	2319.44	102071	0	218
2021.07.07	2319.78	2404.61	2292.71	2315.13	94199	0	165
2021.07.08	2315.06	2322.88	2081.73	2113.00	97707	0	214
2021.07.09	2113.84	2183.60	2046.83	2144.88	97092	0	234
2021.07.10	2144.81	2189.03	2073.72	2109.24	93669	0	259
2021.07.11	2109.33	2172.78	2079.41	2138.75	89001	0	187
2021.07.12	2139.17	2166.36	2006.90	2029.91	90464	0	221
2021.07.13	2029.34	2044.09	1915.21	1939.52	95154	0	242
2021.07.14	1939.59	2018.18	1863.46	1993.49	97254	0	180
2021.07.15	1993.59	2038.83	1880.21	1916.84	98634	0	238
2021.07.16	1917.09	1962.79	1848.71	1875.71	97228	0	212
2021.07.17	1876.00	1916.62	1846.89	1898.04	93644	0	215
2021.07.18	1898.08	1991.99	1878.26	1890.12	93492	0	196
2021.07.19	1890.41	1915.14	1804.86	1818.53	92586	0	197
2021.07.20	1818.41	1838.94	1719.49	1785.15	97722	0	225
2021.07.21	1785.44	2030.26	1754.70	1992.93	99814	0	188
2021.07.22	1993.11	2043.87	1947.17	2021.99	98897	0	204
2021.07.23	2021.64	2128.27	1994.82	2123.02	95938	0	213
2021.07.24	2122.72	2198.15	2104.54	2183.30	91759	0	227
2021.07.25	2183.65	2195.20	2105.01	2190.54	94465	0	203
2021.07.26	2189.91	2431.10	2171.04	2226.93	110004	0	241
2021.07.27	2227.12	2318.03	2149.49	2297.29	103935	0	236
2021.07.28	2297.41	2343.76	2241.62	2297.96	102978	0	239
2021.07.29	2298.47	2397.76	2266.03	2381.46	92553	0	222
2021.07.30	2381.73	2469.48	2315.27	2462.23	96853	0	249
2021.07.31	2462.07	2551.39	2420.74	2530.78	91444	0	245
2021.08.01	2530.67	2697.40	2512.17	2553.28	98314	0	234
2021.08.02	2552.26	2664.04	2506.67	2607.14	99616	0	239
2021.08.03	2606.58	2630.27	2443.21	2505.95	102894	0	270
2021.08.04	2506.09	2767.86	2455.20	2723.49	98792	0	260
2021.08.05	2722.85	2840.81	2530.14	2827.50	106746	0	266
2021.08.06	2827.58	2946.43	2719.56	2890.01	98766	0	283
2021.08.07	2889.98	3169.78	2865.28	3160.53	104015	0	237
2021.08.08	3160.82	3187.17	2946.26	3008.69	104667	0	272
2021.08.09	3008.70	3184.92	2891.27	3161.82	102177	0	264
2021.08.10	3161.90	3229.66	3047.92	3138.95	102318	0	251
2021.08.11	3139.20	3270.57	3120.84	3160.32	96917	0	323
2021.08.12	3160.02	3236.52	2979.90	3043.31	98926	0	374
2021.08.13	3043.53	3325.59	3032.22	3321.10	95115	0	344
2021.08.14	3320.98	3327.84	3203.11	3263.02	93632	0	397
2021.08.15	3263.19	3321.00	3109.18	3309.95	94907	0	371
2021.08.16	3308.64	3335.46	3133.06	3144.18	95559	0	367
2021.08.17	3144.58	3288.27	2988.30	3007.67	101066	0	329
2021.08.18	3008.10	3122.25	2949.19	3012.61	99197	0	380
2021.08.19	3012.56	3185.21	2957.67	3181.40	97438	0	436
2021.08.20	3181.66	3298.36	3176.31	3284.41	91209	0	322
2021.08.21	3284.53	3307.14	3207.26	3224.05	90680	0	397
2021.08.22	3224.20	3271.05	3125.31	3239.23	90477	0	445
2021.08.23	3238.86	3376.92	3230.88	3321.92	89487	0	476
2021.08.24	3321.84	3358.26	3144.24	3166.84	91192	0	487
2021.08.25	3166.81	3248.50	3076.28	3227.29	93940	0	563
2021.08.26	3227.44	3249.43	3052.86	3090.22	94993	0	462
2021.08.27	3090.09	3278.99	3054.07	3272.64	92578	0	525
2021.08.28	3273.05	3284.16	3210.68	3243.52	86498	0	440
2021.08.29	3243.85	3284.58	3151.98	3224.81	88423	0	497
2021.08.30	3225.06	3347.31	3145.05	3226.80	91085	0	391
2021.08.31	3227.21	3473.98	3187.05	3429.20	95234	0	336
2021.09.01	3428.95	3837.66	3382.44	3824.97	94035	0	302
2021.09.02	3824.81	3832.48	3723.33	3785.82	91074	0	334
2021.09.03	3786.04	4025.06	3712.56	3938.42	95292	0	333
2021.09.04	3938.56	3967.78	3832.14	3884.49	91071	0	461
2021.09.05	3884.59	3980.91	3831.96	3950.62	88559	0	619
2021.09.06	3950.75	3970.60	3870.31	3926.19	88029	0	546
2021.09.07	3925.99	3944.22	3026.83	3431.10	122880	0	459
2021.09.08	3431.60	3558.78	3212.95	3497.66	114929	0	380
2021.09.09	3496.90	3563.68	3392.67	3422.78	99763	0	334
2021.09.10	3423.06	3512.50	3144.73	3206.37	102592	0	428
2021.09.11	3205.87	3344.85	3197.10	3264.30	96506	0	378
2021.09.12	3264.59	3470.68	3228.36	3400.92	96791	0	353
2021.09.13	3401.17	3427.33	3110.53	3283.44	106372	0	500
2021.09.14	3283.57	3435.32	3268.11	3434.55	94554	0	377
2021.09.15	3433.76	3612.90	3357.73	3609.97	91784	0	325
