<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.03.15	05:00:00	1935.913	1936.430	1931.986	1932.292	1527	0	200
2022.03.15	05:15:00	1932.279	1933.362	1929.526	1933.126	1556	0	200
2022.03.15	05:30:00	1933.109	1933.519	1930.505	1932.021	1838	0	200
2022.03.15	05:45:00	1932.022	1932.411	1925.820	1926.152	1631	0	200
2022.03.15	06:00:00	1925.971	1931.039	1924.697	1930.236	2203	0	200
2022.03.15	06:15:00	1930.256	1930.873	1926.033	1926.600	1318	0	200
2022.03.15	06:30:00	1926.607	1932.034	1926.607	1931.811	1536	0	200
2022.03.15	06:45:00	1931.809	1932.133	1926.970	1928.344	1394	0	200
2022.03.15	07:00:00	1928.343	1932.982	1927.340	1932.690	2050	0	200
2022.03.15	07:15:00	1932.658	1935.389	1932.287	1934.316	1964	0	200
2022.03.15	07:30:00	1934.280	1934.793	1931.569	1933.524	1612	0	200
2022.03.15	07:45:00	1933.482	1933.853	1928.188	1929.133	1698	0	200
2022.03.15	08:00:00	1929.172	1930.534	1926.412	1928.597	2054	0	200
2022.03.15	08:15:00	1928.564	1934.571	1927.132	1933.880	2303	0	200
2022.03.15	08:30:00	1933.879	1935.184	1931.764	1932.407	1750	0	200
2022.03.15	08:45:00	1932.414	1935.330	1931.840	1934.887	1256	0	200
2022.03.15	09:00:00	1934.839	1934.914	1931.484	1932.139	1905	0	200
2022.03.15	09:15:00	1932.135	1933.560	1929.176	1930.113	1708	0	200
2022.03.15	09:30:00	1930.111	1931.544	1928.389	1928.759	1410	0	200
2022.03.15	09:45:00	1928.757	1931.986	1926.750	1931.645	1762	0	200
2022.03.15	10:00:00	1931.638	1933.424	1929.101	1929.721	1338	0	200
2022.03.15	10:15:00	1929.760	1930.268	1928.191	1928.636	1307	0	200
2022.03.15	10:30:00	1928.652	1931.257	1928.219	1931.163	1044	0	200
2022.03.15	10:45:00	1931.173	1931.467	1921.601	1921.761	2140	0	200
2022.03.15	11:00:00	1921.729	1926.163	1920.527	1925.076	2625	0	200
2022.03.15	11:15:00	1925.101	1926.495	1923.320	1925.436	1633	0	200
2022.03.15	11:30:00	1925.444	1926.794	1923.635	1926.288	1414	0	200
2022.03.15	11:45:00	1926.283	1926.858	1923.751	1926.511	1559	0	200
2022.03.15	12:00:00	1926.481	1926.571	1923.665	1925.997	1718	0	200
2022.03.15	12:15:00	1925.985	1928.775	1921.644	1923.024	2280	0	200
2022.03.15	12:30:00	1923.010	1925.634	1919.231	1923.616	4248	0	200
2022.03.15	12:45:00	1923.651	1924.616	1919.688	1920.685	2980	0	200
2022.03.15	13:00:00	1920.715	1924.111	1915.705	1918.912	3814	0	200
2022.03.15	13:15:00	1918.881	1921.504	1913.431	1918.449	3895	0	200
2022.03.15	13:30:00	1918.480	1925.507	1916.311	1925.090	4813	0	200
2022.03.15	13:45:00	1925.125	1925.304	1920.437	1922.819	2956	0	200
2022.03.15	14:00:00	1922.850	1923.332	1910.578	1912.179	3569	0	200
2022.03.15	14:15:00	1912.211	1915.151	1909.145	1911.128	3076	0	200
2022.03.15	14:30:00	1911.096	1912.391	1906.916	1911.375	2984	0	200
2022.03.15	14:45:00	1911.405	1917.328	1911.405	1916.128	2504	0	200
2022.03.15	15:00:00	1916.091	1916.580	1912.768	1915.860	2356	0	200
2022.03.15	15:15:00	1915.890	1919.269	1914.945	1918.226	2170	0	200
2022.03.15	15:30:00	1918.257	1919.954	1916.103	1918.297	2029	0	200
2022.03.15	15:45:00	1918.328	1927.187	1917.190	1925.182	3874	0	200
2022.03.15	16:00:00	1925.214	1926.011	1920.979	1924.996	3274	0	200
2022.03.15	16:15:00	1925.028	1926.780	1923.982	1924.881	1965	0	200
2022.03.15	16:30:00	1924.848	1928.839	1924.563	1927.985	2276	0	200
2022.03.15	16:45:00	1927.974	1930.951	1927.334	1929.252	2000	0	200
2022.03.15	17:00:00	1929.263	1929.633	1926.109	1927.111	1844	0	200
2022.03.15	17:15:00	1927.080	1929.084	1926.572	1927.261	1693	0	200
2022.03.15	17:30:00	1927.293	1929.884	1925.868	1925.950	1909	0	200
2022.03.15	17:45:00	1925.972	1926.749	1924.289	1924.338	1364	0	200
2022.03.15	18:00:00	1924.342	1927.794	1924.077	1926.336	1602	0	200
2022.03.15	18:15:00	1926.305	1926.305	1921.918	1921.959	1442	0	200
2022.03.15	18:30:00	1921.952	1923.212	1920.939	1921.238	1352	0	200
2022.03.15	18:45:00	1921.269	1922.932	1919.693	1921.033	1289	0	200
2022.03.15	19:00:00	1921.013	1921.969	1919.481	1921.474	1292	0	200
2022.03.15	19:15:00	1921.469	1921.584	1918.893	1919.093	1115	0	200
2022.03.15	19:30:00	1919.096	1919.096	1916.471	1916.898	1376	0	200
2022.03.15	19:45:00	1916.929	1917.829	1916.276	1916.706	1291	0	200
2022.03.15	20:00:00	1916.737	1917.895	1914.780	1915.111	934	0	200
2022.03.15	20:15:00	1915.085	1915.753	1913.874	1914.022	614	0	200
2022.03.15	20:30:00	1914.024	1916.147	1913.878	1915.683	623	0	200
2022.03.15	20:45:00	1915.698	1917.959	1915.637	1917.751	462	0	200
2022.03.15	22:00:00	1919.025	1920.564	1917.626	1917.680	729	0	200
2022.03.15	22:15:00	1917.674	1918.098	1915.997	1916.555	437	0	200
2022.03.15	22:30:00	1916.573	1917.901	1915.140	1917.570	401	0	200
2022.03.15	22:45:00	1917.568	1917.568	1915.522	1916.260	419	0	200
2022.03.15	23:00:00	1916.262	1917.512	1916.170	1917.051	416	0	200
2022.03.15	23:15:00	1917.045	1917.305	1916.514	1916.916	210	0	200
2022.03.15	23:30:00	1916.882	1918.228	1916.594	1917.688	459	0	200
2022.03.15	23:45:00	1917.658	1918.517	1917.569	1918.085	464	0	200
2022.03.16	00:00:00	1918.082	1920.643	1917.170	1920.350	976	0	200
2022.03.16	00:15:00	1920.348	1922.622	1919.661	1921.906	1085	0	200
2022.03.16	00:30:00	1921.904	1922.599	1921.060	1921.484	900	0	200
2022.03.16	00:45:00	1921.481	1922.109	1920.040	1921.020	687	0	200
